Datetime,Tempmax,Tempmin,Temp,Dew,Feelslike,Precip,Precipprob,Precipcover,Preciptype,Snow,Snowdepth,Windspeed,Windgust,Winddir,Visibility,Cloudcover,Humidity,Pressure,Solarradiation,Solarenergy,Uvindex,Sunrise,Sunset,Moonphase,Icon,Conditions,Description,Stations,Address,DatetimeEpoch
2019-03-15,23.0,19.0,20.8,14.9,20.8,0.39,100.0,8.33,['rain'],0.0,0.0,20.5,35.3,34.4,10.0,83.5,68.7,1019.2,46.3,4.2,2.0,06:05:41,18:05:53,0.3,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1552582800
2019-03-16,18.4,17.0,17.6,17.1,17.6,0.307,100.0,8.33,['rain'],0.0,0.0,13.9,14.8,52.4,5.7,72.6,96.8,1018.6,55.6,4.8,2.0,06:04:48,18:06:13,0.33,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1552669200
2019-03-17,18.4,17.0,17.8,17.5,17.8,0.398,100.0,8.33,['rain'],0.0,0.0,12.1,31.7,32.3,6.2,76.2,98.2,1017.0,62.0,5.4,3.0,06:03:54,18:06:32,0.37,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1552755600
2019-03-18,19.5,18.0,18.3,18.1,18.3,2.932,100.0,12.5,['rain'],0.0,0.0,11.2,27.7,29.6,6.1,73.5,98.5,1015.3,46.7,3.9,2.0,06:03:00,18:06:51,0.4,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1552842000
2019-03-19,24.3,18.0,21.0,20.8,21.0,2.939,100.0,8.33,['rain'],0.0,0.0,17.0,25.2,94.9,4.5,73.7,98.5,1011.5,70.3,6.2,3.0,06:02:06,18:07:10,0.44,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1552928400
2019-03-20,27.2,21.0,24.0,23.1,24.3,0.1,100.0,4.17,['rain'],0.0,0.0,17.6,25.9,117.0,4.8,76.9,95.1,1009.6,149.1,12.7,6.0,06:01:12,18:07:29,0.47,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1553014800
2019-03-21,30.5,24.0,26.6,23.4,28.0,0.0,0.0,0.0,,0.0,0.0,19.4,21.6,116.0,6.5,71.9,83.9,1007.9,197.9,17.1,8.0,06:00:18,18:07:48,0.5,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1553101200
2019-03-22,31.0,24.5,27.0,23.3,28.6,0.0,0.0,0.0,,0.0,0.0,17.5,21.6,116.7,7.5,71.8,81.0,1008.3,217.3,18.7,9.0,05:59:24,18:08:07,0.54,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1553187600
2019-03-23,26.0,19.0,23.0,19.1,23.0,0.06,100.0,8.33,['rain'],0.0,0.0,30.6,48.2,66.1,8.4,84.1,79.8,1013.7,42.0,3.8,2.0,05:58:29,18:08:25,0.57,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1553274000
2019-03-24,19.0,17.0,17.8,12.2,17.8,0.098,100.0,4.17,['rain'],0.0,0.0,17.5,18.7,49.1,10.0,81.5,69.8,1016.9,57.3,5.1,2.0,05:57:35,18:08:43,0.6,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1553360400
2019-03-25,21.6,16.0,18.7,14.2,18.7,0.014,100.0,4.17,['rain'],0.0,0.0,13.0,19.1,39.1,9.6,81.4,76.1,1016.8,83.7,7.2,3.0,05:56:40,18:09:02,0.64,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1553446800
2019-03-26,22.4,18.0,20.0,18.5,20.0,0.1,100.0,4.17,['rain'],0.0,0.0,12.1,17.6,52.9,6.0,84.0,91.2,1016.3,113.6,9.8,5.0,05:55:46,18:09:20,0.67,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1553533200
2019-03-27,25.8,20.0,22.6,21.0,22.6,0.1,100.0,4.17,['rain'],0.0,0.0,12.1,31.3,210.5,3.5,81.3,91.3,1014.1,116.5,10.1,5.0,05:54:52,18:09:38,0.7,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1553619600
2019-03-28,28.1,22.0,24.7,22.0,25.2,0.2,100.0,8.33,['rain'],0.0,0.0,13.9,19.4,132.6,5.7,77.9,86.2,1010.1,119.4,10.4,5.0,05:53:57,18:09:56,0.75,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1553706000
2019-03-29,27.2,22.5,25.0,21.8,25.2,0.7,100.0,20.83,['rain'],0.0,0.0,13.9,24.5,79.8,8.2,72.1,83.3,1008.8,146.5,12.6,6.0,05:53:03,18:10:15,0.77,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1553792400
2019-03-30,30.0,24.0,26.5,22.1,27.5,1.1,100.0,20.83,['rain'],0.0,0.0,20.5,34.2,129.8,8.3,71.8,77.7,1009.9,115.8,10.1,4.0,05:52:09,18:10:33,0.8,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1553878800
2019-03-31,31.1,24.5,26.9,24.1,28.7,1.4,100.0,29.17,['rain'],0.0,0.0,20.5,28.8,119.6,6.6,67.9,85.5,1011.7,164.2,14.2,7.0,05:51:15,18:10:51,0.83,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1553965200
2019-04-01,26.0,20.0,22.9,21.0,22.9,14.687,100.0,8.33,['rain'],0.0,0.0,16.6,33.5,74.6,8.7,74.4,88.9,1015.6,46.6,4.1,2.0,05:50:21,18:11:09,0.86,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1554051600
2019-04-02,26.0,19.0,22.3,20.8,22.3,0.098,100.0,4.17,['rain'],0.0,0.0,14.8,23.0,83.7,5.6,80.2,91.9,1014.4,96.0,8.4,4.0,05:49:27,18:11:27,0.9,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1554138000
2019-04-03,25.3,22.5,23.9,23.3,23.9,0.49,100.0,8.33,['rain'],0.0,0.0,15.7,28.8,302.2,5.9,76.7,96.1,1014.0,158.3,13.6,7.0,05:48:34,18:11:45,0.93,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1554224400
2019-04-04,25.9,20.0,23.8,21.2,23.8,35.817,100.0,8.33,['rain'],0.0,0.0,13.9,24.5,87.6,8.4,74.4,86.0,1013.8,128.0,11.0,5.0,05:47:40,18:12:04,0.96,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1554310800
2019-04-05,26.0,22.0,24.0,20.3,24.0,3.2,100.0,37.5,['rain'],0.0,0.0,18.4,19.8,79.2,9.5,82.8,80.3,1014.3,56.0,4.6,3.0,05:46:47,18:12:22,0.0,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1554397200
2019-04-06,26.5,22.0,24.0,23.4,24.0,0.098,100.0,4.17,['rain'],0.0,0.0,13.5,28.1,93.5,5.6,76.0,96.4,1012.1,165.0,14.0,6.0,05:45:54,18:12:41,0.03,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1554483600
2019-04-07,31.0,24.0,27.0,23.4,29.0,0.5,100.0,20.83,['rain'],0.0,0.0,18.4,25.2,125.8,7.6,69.7,82.2,1010.7,181.8,15.6,7.0,05:45:02,18:12:59,0.07,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1554570000
2019-04-08,31.0,25.0,27.5,24.6,29.6,0.0,0.0,0.0,,0.0,0.0,21.4,32.4,123.6,8.6,64.2,85.3,1008.2,194.4,16.8,7.0,05:44:10,18:13:18,0.1,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1554656400
2019-04-09,32.0,25.8,28.3,24.8,31.8,0.0,0.0,0.0,,0.0,0.0,17.5,24.5,117.4,9.0,62.3,81.9,1007.7,227.6,19.7,9.0,05:43:18,18:13:36,0.14,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1554742800
2019-04-10,31.0,26.0,27.7,25.4,31.0,0.196,100.0,8.33,['rain'],0.0,0.0,18.4,23.8,109.1,8.1,71.6,88.0,1007.8,221.6,19.2,8.0,05:42:27,18:13:55,0.17,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1554829200
2019-04-11,31.0,26.0,27.9,25.6,31.6,3.026,100.0,8.33,['rain'],0.0,0.0,16.6,26.6,102.6,7.9,69.9,88.2,1006.6,212.1,18.3,8.0,05:41:36,18:14:14,0.21,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1554915600
2019-04-12,29.2,26.0,27.4,24.0,30.0,0.012,100.0,4.17,['rain'],0.0,0.0,20.5,31.0,109.4,8.6,81.8,82.3,1007.9,102.1,8.6,6.0,05:40:45,18:14:34,0.24,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1555002000
2019-04-13,31.0,25.7,28.0,24.1,31.1,0.2,100.0,8.33,['rain'],0.0,0.0,21.4,32.0,125.2,9.7,81.4,79.9,1008.9,180.0,15.5,8.0,05:39:55,18:14:53,0.25,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1555088400
2019-04-14,30.5,24.5,27.8,24.9,31.7,3.221,100.0,8.33,['rain'],0.0,0.0,18.4,29.9,108.0,9.6,72.8,85.2,1010.0,183.0,15.8,9.0,05:39:05,18:15:12,0.31,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1555174800
2019-04-15,26.6,22.0,23.9,23.0,23.9,6.529,100.0,8.33,['rain'],0.0,0.0,20.3,26.6,60.6,8.3,76.9,95.1,1011.0,43.8,3.8,1.0,05:38:16,18:15:32,0.35,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1555261200
2019-04-16,24.5,22.0,23.2,21.7,23.2,2.952,100.0,8.33,['rain'],0.0,0.0,16.6,28.8,44.4,8.6,78.9,91.6,1011.5,60.2,5.2,3.0,05:37:27,18:15:52,0.38,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1555347600
2019-04-17,26.4,22.1,24.1,21.5,24.1,0.395,100.0,8.33,['rain'],0.0,0.0,19.4,24.5,96.2,6.7,86.4,86.1,1009.6,86.7,7.5,3.0,05:36:39,18:16:12,0.42,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1555434000
2019-04-18,32.0,24.5,28.0,25.7,32.3,0.103,100.0,8.33,['rain'],0.0,0.0,19.4,34.2,119.3,6.6,65.7,88.3,1003.8,228.5,19.9,9.0,05:35:51,18:16:32,0.46,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1555520400
2019-04-19,35.0,26.0,29.9,26.0,36.3,0.0,0.0,0.0,,0.0,0.0,16.6,28.1,93.3,7.9,45.9,81.1,1001.2,284.7,24.8,10.0,05:35:04,18:16:52,0.5,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1555606800
2019-04-20,36.5,26.5,30.3,26.4,37.4,0.0,0.0,0.0,,0.0,0.0,17.5,24.5,93.2,7.2,20.9,81.6,1000.4,301.6,26.1,10.0,05:34:18,18:17:13,0.52,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1555693200
2019-04-21,32.5,27.0,29.2,26.2,35.9,0.122,100.0,4.17,['rain'],0.0,0.0,17.7,22.7,100.3,8.7,51.1,84.9,1003.0,281.1,24.4,9.0,05:33:32,18:17:34,0.56,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1555779600
2019-04-22,34.7,25.0,29.4,23.1,33.0,0.024,100.0,4.17,['rain'],0.0,0.0,25.0,31.7,110.0,9.4,41.5,70.0,1004.5,239.4,20.7,9.0,05:32:47,18:17:55,0.59,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1555866000
2019-04-23,32.0,27.0,29.0,25.4,34.5,0.1,100.0,4.17,['rain'],0.0,0.0,18.5,29.5,122.7,9.4,70.5,81.5,1007.2,190.8,16.4,7.0,05:32:02,18:18:16,0.62,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1555952400
2019-04-24,35.0,25.0,29.7,25.0,35.1,0.0,0.0,0.0,,0.0,0.0,24.1,30.2,106.0,9.5,51.4,77.3,1006.7,273.0,23.6,9.0,05:31:19,18:18:38,0.65,partly-cloudy-day,Partially cloudy,Clearing in the afternoon.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1556038800
2019-04-25,32.2,26.9,28.9,25.3,34.3,0.0,0.0,0.0,,0.0,0.0,20.5,28.8,111.4,9.4,63.4,82.0,1006.4,241.3,20.9,8.0,05:30:35,18:18:59,0.69,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1556125200
2019-04-26,33.0,27.0,29.1,25.3,34.3,1.3,100.0,20.83,['rain'],0.0,0.0,24.1,34.6,114.1,10.0,61.5,81.2,1007.0,163.5,14.1,6.0,05:29:53,18:19:21,0.72,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1556211600
2019-04-27,32.5,25.5,28.7,22.8,31.9,0.533,100.0,8.33,['rain'],0.0,0.0,25.9,37.4,143.3,10.1,61.9,71.6,1007.6,173.5,15.1,8.0,05:29:11,18:19:43,0.75,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1556298000
2019-04-28,32.5,24.0,27.9,24.4,31.5,3.928,100.0,4.17,['rain'],0.0,0.0,31.5,36.0,122.2,9.8,59.3,82.5,1008.1,196.1,17.0,7.0,05:28:31,18:20:06,0.78,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1556384400
2019-04-29,32.5,23.0,28.3,25.1,32.1,0.0,0.0,0.0,,0.0,0.0,20.5,29.5,112.7,8.3,56.3,84.2,1007.0,246.4,21.3,8.0,05:27:50,18:20:28,0.81,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1556470800
2019-04-30,26.1,23.0,24.6,23.9,24.6,87.244,100.0,8.33,['rain'],0.0,0.0,16.7,33.5,76.7,8.0,67.7,96.5,1007.2,178.7,15.2,7.0,05:27:11,18:20:51,0.85,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1556557200
2019-05-01,27.5,21.6,24.0,20.8,24.1,20.153,100.0,8.33,['rain'],0.0,0.0,13.4,17.6,35.1,9.5,57.8,83.6,1010.0,172.8,14.9,8.0,05:26:33,18:21:14,0.88,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1556643600
2019-05-02,27.0,23.0,24.7,21.4,24.9,3.459,100.0,12.5,['rain'],0.0,0.0,10.3,21.2,82.4,8.4,75.5,82.9,1010.4,85.5,7.5,4.0,05:25:55,18:21:37,0.91,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1556730000
2019-05-03,25.0,22.0,23.8,21.8,23.8,4.952,100.0,8.33,['rain'],0.0,0.0,10.3,17.3,42.1,6.2,79.5,89.4,1011.8,52.3,4.5,2.0,05:25:18,18:22:01,0.94,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1556816400
2019-05-04,25.1,22.0,23.5,23.0,23.5,1.293,100.0,8.33,['rain'],0.0,0.0,11.2,29.2,43.4,6.3,80.2,96.7,1009.2,99.0,8.4,4.0,05:24:43,18:22:24,0.98,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1556902800
2019-05-05,29.5,24.0,26.4,25.5,29.5,0.586,100.0,4.17,['rain'],0.0,0.0,14.4,17.6,62.2,5.6,78.7,95.0,1005.0,152.0,13.1,5.0,05:24:08,18:22:48,0.0,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1556989200
2019-05-06,30.0,26.0,27.7,25.8,31.7,6.6,100.0,37.5,['rain'],0.0,0.0,14.8,24.8,69.4,8.2,78.6,90.0,1004.3,117.6,10.1,5.0,05:23:34,18:23:12,0.05,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1557075600
2019-05-07,26.4,24.0,25.1,24.6,25.1,0.828,100.0,8.33,['rain'],0.0,0.0,13.0,22.3,79.1,7.5,71.7,97.0,1005.2,60.9,5.2,3.0,05:23:00,18:23:36,0.08,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1557162000
2019-05-08,25.2,22.9,24.4,22.3,24.4,2.94,100.0,8.33,['rain'],0.0,0.0,15.7,31.3,42.0,9.6,78.9,88.4,1005.9,54.8,4.5,2.0,05:22:28,18:24:01,0.12,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1557248400
2019-05-09,24.0,22.0,22.8,18.9,22.8,0.506,100.0,8.33,['rain'],0.0,0.0,15.7,31.7,35.9,10.0,76.8,78.8,1007.9,54.4,4.7,2.0,05:21:57,18:24:25,0.15,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1557334800
2019-05-10,25.5,22.0,23.5,19.6,23.5,0.024,100.0,4.17,['rain'],0.0,0.0,9.4,20.2,8.9,9.2,85.8,79.5,1010.0,117.7,10.2,5.0,05:21:27,18:24:50,0.19,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1557421200
2019-05-11,27.0,22.0,24.6,23.1,24.9,0.293,100.0,8.33,['rain'],0.0,0.0,10.3,19.8,332.8,5.3,76.5,92.0,1010.0,132.1,11.4,5.0,05:20:57,18:25:15,0.22,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1557507600
2019-05-12,32.0,25.0,28.0,25.0,31.4,1.0,100.0,29.17,['rain'],0.0,0.0,18.4,34.6,117.8,9.0,72.0,85.0,1008.0,211.0,18.3,7.0,05:20:29,18:25:40,0.25,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1557594000
2019-05-13,31.5,26.0,28.5,25.7,33.1,1.2,100.0,8.33,['rain'],0.0,0.0,21.4,31.0,117.4,9.0,66.3,86.1,1007.2,219.7,19.1,7.0,05:20:02,18:26:05,0.3,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1557680400
2019-05-14,33.0,25.8,28.6,26.1,33.9,1.952,100.0,4.17,['rain'],0.0,0.0,21.4,35.3,120.9,8.8,70.2,87.6,1006.1,206.1,17.8,8.0,05:19:36,18:26:30,0.33,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1557766800
2019-05-15,35.0,25.5,30.2,25.6,35.9,0.976,100.0,4.17,['rain'],0.0,0.0,20.3,28.1,124.8,9.3,63.7,78.2,1005.0,209.4,18.0,9.0,05:19:10,18:26:56,0.37,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1557853200
2019-05-16,36.5,27.5,31.3,26.2,39.2,0.0,0.0,0.0,,0.0,0.0,21.4,30.6,111.6,9.8,51.2,76.3,1003.1,263.3,22.7,9.0,05:18:46,18:27:21,0.4,partly-cloudy-day,Partially cloudy,Partly cloudy throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1557939600
2019-05-17,38.0,28.0,32.4,26.1,40.7,0.0,0.0,0.0,,0.0,0.0,18.4,26.3,106.5,10.0,10.4,71.7,1000.7,309.5,26.6,10.0,05:18:23,18:27:47,0.44,clear-day,Clear,Clear conditions throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1558026000
2019-05-18,39.5,28.0,33.1,25.7,41.3,0.0,0.0,0.0,,0.0,0.0,16.6,31.7,104.0,10.6,6.7,67.5,999.3,308.8,26.7,10.0,05:18:01,18:28:12,0.48,clear-day,Clear,Clear conditions throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1558112400
2019-05-19,39.0,29.0,33.1,25.7,41.6,0.0,0.0,0.0,,0.0,0.0,17.6,28.1,90.3,10.8,2.7,66.4,1001.0,313.5,27.3,10.0,05:17:40,18:28:38,0.5,clear-day,Clear,Clear conditions throughout the day.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1558198800
2019-05-20,35.0,28.0,31.1,25.2,38.4,2.0,100.0,20.83,['rain'],0.0,0.0,17.8,41.4,57.1,9.5,47.4,71.5,1005.0,195.9,16.9,6.0,05:17:20,18:29:03,0.54,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1558285200
2019-05-21,29.0,24.0,26.9,22.4,28.3,6.914,100.0,8.33,['rain'],0.0,0.0,18.4,22.7,65.1,9.2,62.0,77.3,1008.6,109.1,9.4,4.0,05:17:01,18:29:29,0.57,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1558371600
2019-05-22,30.0,23.0,26.5,20.8,27.4,0.983,100.0,4.17,['rain'],0.0,0.0,15.7,20.2,25.4,9.8,76.8,71.4,1009.7,153.3,13.2,5.0,05:16:43,18:29:55,0.61,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1558458000
2019-05-23,31.5,25.0,28.3,22.2,30.9,0.5,100.0,8.33,['rain'],0.0,0.0,16.5,26.6,111.4,9.4,72.4,70.0,1008.5,188.2,16.1,8.0,05:16:27,18:30:20,0.64,rain,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,"['48820099999', '48823099999', '48825099999', '48831099999', 'VVNB']",Hanoi,1558544400
