,Address,Datetime,DatetimeEpoch,Tempmax,Tempmin,Temp,Dew,Humidity,Precip,Precipprob,Precipcover,Preciptype,Windgust,Windspeed,Winddir,Pressure,Cloudcover,Visibility,Solarradiation,Solarenergy,Uvindex,Moonphase
1481,Sơn La,2023-01-21,1674234000,23.8,7.7,14.1,9.9,78.5,0.0,0.0,0.0,,21.2,9.0,137.1,1016.6,33.3,21.9,219.1,19.0,8.0,0.98
1482,Sơn La,2023-01-22,1674320400,27.3,9.4,16.7,9.1,65.7,0.0,0.0,0.0,,19.4,7.9,148.6,1013.3,16.0,19.9,224.7,19.3,8.0,0.0
1483,Sơn La,2023-01-23,1674406800,26.3,10.0,16.4,10.3,71.2,0.0,0.0,0.0,,28.1,11.5,127.3,1013.8,34.0,21.5,226.0,19.4,8.0,0.04
1484,Sơn La,2023-01-24,1674493200,15.9,6.4,12.7,7.6,72.4,0.1,100.0,4.17,['rain'],26.3,14.4,136.1,1023.2,65.4,22.7,130.1,11.3,7.0,0.08
1485,Sơn La,2023-01-25,1674579600,20.9,4.5,11.7,5.0,65.8,0.0,0.0,0.0,,15.8,7.6,136.0,1019.4,40.9,22.7,227.0,19.5,8.0,0.11
1486,Sơn La,2023-01-26,1674666000,25.1,7.1,15.1,8.8,68.7,0.0,0.0,0.0,,27.7,12.6,125.9,1014.2,15.1,22.7,226.0,19.4,8.0,0.15
1487,Sơn La,2023-01-27,1674752400,13.6,6.3,11.3,7.9,80.7,0.0,0.0,0.0,,28.1,18.0,140.8,1022.0,78.7,21.7,44.0,3.8,2.0,0.18
1488,Sơn La,2023-01-28,1674838800,17.2,4.3,10.9,4.0,65.3,0.0,0.0,0.0,,16.6,14.4,139.2,1022.6,45.5,22.7,228.5,19.8,8.0,0.25
1489,Sơn La,2023-01-29,1674925200,17.9,4.9,11.3,1.2,51.6,0.0,0.0,0.0,,15.5,10.8,141.4,1023.3,29.1,22.3,221.5,19.3,8.0,0.25
1490,Sơn La,2023-01-30,1675011600,21.0,4.9,12.1,2.5,54.3,0.0,0.0,0.0,,13.3,10.8,125.0,1020.7,0.5,22.7,235.0,20.2,8.0,0.28
1491,Sơn La,2023-01-31,1675098000,25.6,6.1,15.1,5.7,55.8,0.0,0.0,0.0,,12.6,10.8,113.0,1013.8,1.5,22.7,234.4,20.3,8.0,0.31
1492,Sơn La,2023-02-01,1675184400,29.8,10.9,18.8,10.1,60.1,0.0,0.0,0.0,,21.6,10.4,120.1,1010.8,6.5,22.7,233.8,20.2,8.0,0.35
1493,Sơn La,2023-02-02,1675270800,28.0,11.1,18.2,12.3,71.3,0.0,0.0,0.0,,27.7,13.0,129.2,1013.9,42.3,21.7,234.9,20.4,8.0,0.38
1494,Sơn La,2023-02-03,1675357200,28.4,13.9,19.9,14.8,75.4,0.8,100.0,8.33,['rain'],22.7,9.7,124.1,1014.3,66.9,21.6,214.0,18.4,8.0,0.41
1495,Sơn La,2023-02-04,1675443600,28.7,15.7,20.4,16.6,81.0,2.0,100.0,20.83,['rain'],18.7,9.0,143.7,1011.8,77.2,20.4,174.3,15.1,8.0,0.45
1496,Sơn La,2023-02-05,1675530000,27.3,16.9,20.7,16.4,78.6,13.0,100.0,12.5,['rain'],26.3,10.8,121.9,1010.6,78.0,18.0,149.4,13.0,8.0,0.48
1497,Sơn La,2023-02-06,1675616400,30.2,17.3,21.9,15.4,71.1,2.0,100.0,4.17,['rain'],25.2,10.8,140.1,1009.3,70.9,20.0,203.2,17.5,8.0,0.5
1498,Sơn La,2023-02-07,1675702800,29.1,16.9,21.6,16.1,74.6,0.0,0.0,0.0,,25.2,11.2,140.8,1009.7,44.7,20.8,178.1,15.5,8.0,0.55
1499,Sơn La,2023-02-08,1675789200,30.9,17.4,22.4,13.9,65.2,0.0,0.0,0.0,,32.8,21.2,181.9,1009.8,35.3,22.2,236.3,20.4,8.0,0.58
1500,Sơn La,2023-02-09,1675875600,31.3,16.0,21.8,13.4,65.5,0.0,0.0,0.0,,25.9,11.5,163.9,1010.9,28.7,22.6,243.8,21.1,9.0,0.62
1501,Sơn La,2023-02-10,1675962000,31.7,15.6,22.4,12.3,60.3,0.0,0.0,0.0,,26.6,15.8,224.7,1010.2,31.1,22.7,243.9,21.1,9.0,0.65
1502,Sơn La,2023-02-11,1676048400,31.2,14.6,21.9,7.6,44.8,0.0,0.0,0.0,,27.7,15.5,272.2,1009.2,9.6,22.7,252.3,21.8,9.0,0.69
1503,Sơn La,2023-02-12,1676134800,32.0,13.1,21.5,5.2,38.9,0.0,0.0,0.0,,27.7,21.6,291.8,1009.4,1.3,22.7,257.8,22.2,9.0,0.72
1504,Sơn La,2023-02-13,1676221200,31.5,13.7,21.7,6.3,41.2,0.0,0.0,0.0,,19.8,11.2,308.1,1010.2,6.6,22.3,258.5,22.2,9.0,0.75
1505,Sơn La,2023-02-14,1676307600,25.7,13.7,18.4,14.6,79.3,0.2,100.0,8.33,['rain'],35.3,19.1,136.5,1014.9,46.9,22.3,232.5,20.0,8.0,0.79
1506,Sơn La,2023-02-15,1676394000,21.3,11.0,15.3,10.7,75.3,0.0,0.0,0.0,,29.5,15.8,135.2,1020.0,66.6,22.7,227.3,19.6,8.0,0.82
1507,Sơn La,2023-02-16,1676480400,19.0,10.5,14.0,10.2,78.2,0.0,0.0,0.0,,21.6,12.6,128.5,1022.0,66.4,22.7,146.5,12.4,6.0,0.86
1508,Sơn La,2023-02-17,1676566800,25.2,9.2,16.7,11.9,76.0,0.0,0.0,0.0,,20.2,10.8,126.5,1018.3,50.2,22.7,225.5,19.4,9.0,0.89
1509,Sơn La,2023-02-18,1676653200,28.7,11.8,19.1,12.6,70.5,0.0,0.0,0.0,,26.3,11.5,113.8,1015.1,79.3,22.7,232.1,20.0,9.0,0.93
1510,Sơn La,2023-02-19,1676739600,22.0,14.0,17.7,14.1,80.1,1.3,100.0,25.0,['rain'],24.5,14.4,137.8,1018.2,66.9,22.2,165.0,14.1,6.0,0.96
1511,Sơn La,2023-02-20,1676826000,23.1,13.8,18.4,13.5,75.0,0.0,0.0,0.0,['rain'],23.4,13.0,133.6,1017.4,63.1,22.7,162.5,13.9,6.0,0.0
1512,Sơn La,2023-02-21,1676912400,22.4,12.4,17.4,12.9,76.2,0.1,100.0,4.17,['rain'],25.6,14.4,140.8,1018.2,72.3,22.7,131.7,11.5,7.0,0.03
1513,Sơn La,2023-02-22,1676998800,22.0,13.7,17.3,13.4,79.1,0.0,0.0,0.0,['rain'],23.8,14.4,134.9,1017.9,75.8,22.7,129.9,11.2,5.0,0.06
1514,Sơn La,2023-02-23,1677085200,27.7,13.0,18.4,13.7,76.7,0.0,0.0,0.0,,25.2,10.8,129.0,1015.0,53.0,21.4,191.3,16.5,9.0,0.1
1515,Sơn La,2023-02-24,1677171600,23.4,13.3,17.3,13.8,81.2,0.0,0.0,0.0,,32.4,16.6,139.5,1017.7,45.0,22.4,235.4,20.4,8.0,0.13
1516,Sơn La,2023-02-25,1677258000,22.4,12.3,16.4,9.7,66.8,0.0,0.0,0.0,,29.5,17.3,134.9,1024.3,48.8,22.2,240.4,20.8,9.0,0.16
1517,Sơn La,2023-02-26,1677344400,21.7,9.5,15.5,5.6,53.8,0.0,0.0,0.0,,20.5,14.4,134.0,1026.2,7.4,22.7,270.3,23.3,9.0,0.19
1518,Sơn La,2023-02-27,1677430800,22.9,8.2,15.2,4.6,51.4,0.0,0.0,0.0,,24.8,13.0,131.4,1023.6,3.0,22.7,272.8,23.7,9.0,0.25
1519,Sơn La,2023-02-28,1677517200,27.4,9.4,17.4,8.1,57.4,0.0,0.0,0.0,,22.7,10.4,126.6,1020.3,3.3,22.7,271.6,23.5,9.0,0.26
1520,Sơn La,2023-03-01,1677603600,29.2,11.7,19.0,11.1,65.0,0.0,0.0,0.0,,34.2,15.8,126.7,1019.0,10.7,22.7,274.2,23.8,9.0,0.29
1521,Sơn La,2023-03-02,1677690000,23.2,13.8,18.0,12.4,71.4,0.0,0.0,0.0,,28.4,16.2,137.3,1021.7,61.4,22.7,203.3,17.5,8.0,0.33
1522,Sơn La,2023-03-03,1677776400,25.6,12.0,18.2,11.9,69.7,0.0,0.0,0.0,,25.6,15.1,132.4,1021.5,36.5,23.2,249.1,21.7,9.0,0.36
1523,Sơn La,2023-03-04,1677862800,22.8,12.7,17.5,12.3,72.7,0.0,0.0,0.0,,20.5,13.0,140.3,1023.0,71.0,20.7,160.5,13.9,9.0,0.39
1524,Sơn La,2023-03-05,1677949200,24.3,13.3,18.3,12.6,71.6,0.0,0.0,0.0,,20.2,13.0,130.6,1021.0,68.0,20.4,167.7,14.4,6.0,0.42
1525,Sơn La,2023-03-06,1678035600,25.7,12.7,19.1,13.0,69.8,0.0,0.0,0.0,,25.2,10.4,133.8,1017.9,50.0,22.3,191.3,16.5,9.0,0.46
1526,Sơn La,2023-03-07,1678122000,29.2,13.6,19.8,14.0,72.3,0.0,0.0,0.0,,28.1,12.2,126.0,1016.5,36.9,20.2,219.1,19.2,9.0,0.5
1527,Sơn La,2023-03-08,1678208400,29.4,14.3,20.2,14.4,72.9,0.0,0.0,0.0,,32.8,16.6,128.8,1016.6,25.8,19.1,278.6,24.0,9.0,0.52
1528,Sơn La,2023-03-09,1678294800,27.9,14.3,20.7,13.9,68.0,0.0,0.0,0.0,,21.6,12.2,131.8,1017.5,46.0,21.9,255.8,22.2,9.0,0.56
1529,Sơn La,2023-03-10,1678381200,33.8,14.9,22.9,12.9,58.4,0.0,0.0,0.0,,25.2,10.8,145.4,1013.4,18.5,22.3,280.7,24.1,10.0,0.59
1530,Sơn La,2023-03-11,1678467600,30.9,15.8,21.7,14.7,67.6,0.0,0.0,0.0,,33.5,16.2,128.5,1014.1,77.3,20.2,269.8,23.5,10.0,0.63
1531,Sơn La,2023-03-12,1678554000,24.2,16.5,20.3,14.8,72.0,0.0,0.0,0.0,,27.7,15.1,136.7,1017.9,99.1,21.5,144.7,12.5,5.0,0.66
1532,Sơn La,2023-03-13,1678640400,18.9,12.5,17.0,12.2,73.9,0.3,100.0,12.5,['rain'],21.6,14.4,134.2,1019.8,97.5,22.7,103.5,8.8,4.0,0.7
1533,Sơn La,2023-03-14,1678726800,30.6,11.2,19.8,11.0,62.2,0.0,0.0,0.0,,27.7,11.5,106.1,1013.2,46.1,22.7,281.3,24.3,10.0,0.74
1534,Sơn La,2023-03-15,1678813200,32.1,15.1,22.1,13.1,61.1,0.0,0.0,0.0,,33.8,19.4,127.5,1012.0,24.3,22.9,250.0,21.6,10.0,0.75
1535,Sơn La,2023-03-16,1678899600,30.6,17.1,21.3,15.8,73.4,0.2,100.0,4.17,['rain'],26.3,18.0,135.6,1014.4,57.7,21.8,207.2,17.9,9.0,0.81
1536,Sơn La,2023-03-17,1678986000,32.3,15.7,22.4,14.7,66.3,0.0,0.0,0.0,,22.0,10.1,130.9,1013.1,49.2,22.1,189.8,16.3,9.0,0.84
1537,Sơn La,2023-03-18,1679072400,32.8,17.2,22.5,16.3,71.2,1.4,100.0,8.33,['rain'],28.4,10.8,137.8,1011.6,47.0,22.1,181.6,15.7,9.0,0.88
1538,Sơn La,2023-03-19,1679158800,33.3,17.5,23.7,16.6,69.2,0.0,0.0,0.0,,26.6,9.4,176.5,1009.8,51.5,21.3,244.0,21.0,9.0,0.91
1539,Sơn La,2023-03-20,1679245200,34.2,17.7,25.2,14.7,57.0,0.0,0.0,0.0,,33.8,19.8,244.2,1007.4,38.4,22.7,267.4,22.9,10.0,0.95
1540,Sơn La,2023-03-21,1679331600,33.8,19.1,26.1,12.8,47.9,0.1,100.0,4.17,['rain'],41.4,22.0,262.1,1006.3,67.5,22.7,260.6,22.3,8.0,0.98
1541,Sơn La,2023-03-22,1679418000,33.6,18.2,26.3,10.6,40.5,0.0,0.0,0.0,,38.2,28.8,269.0,1004.9,14.1,22.9,297.0,25.7,10.0,0.0
1542,Sơn La,2023-03-23,1679504400,33.8,20.2,26.8,11.2,40.7,0.0,0.0,0.0,,40.7,21.6,253.1,1004.4,34.0,22.7,287.4,25.0,10.0,0.05
1543,Sơn La,2023-03-24,1679590800,35.2,19.2,26.9,10.3,38.5,0.0,0.0,0.0,,30.2,15.5,269.7,1006.0,14.9,22.7,301.4,26.0,10.0,0.08
1544,Sơn La,2023-03-25,1679677200,36.5,18.7,26.3,12.3,48.9,0.1,100.0,4.17,['rain'],30.2,18.7,194.3,1007.4,31.9,22.7,268.8,23.3,10.0,0.11
1545,Sơn La,2023-03-26,1679763600,33.7,18.4,23.8,17.7,75.2,0.1,100.0,4.17,['rain'],31.0,16.6,136.0,1008.2,52.4,21.7,247.1,21.3,9.0,0.14
1546,Sơn La,2023-03-27,1679850000,28.6,16.9,20.9,16.1,76.8,0.0,0.0,0.0,,35.6,16.6,127.5,1011.6,46.1,22.7,289.3,24.9,10.0,0.18
1547,Sơn La,2023-03-28,1679936400,28.3,15.6,19.9,15.0,75.9,0.0,0.0,0.0,,33.5,18.0,127.6,1013.1,59.5,22.7,258.7,22.4,10.0,0.21
1548,Sơn La,2023-03-29,1680022800,30.3,14.8,20.1,15.7,78.3,13.0,100.0,8.33,['rain'],23.4,10.1,113.0,1012.3,59.8,21.0,233.4,20.3,10.0,0.25
1549,Sơn La,2023-03-30,1680109200,31.2,15.5,21.3,16.3,76.7,0.0,0.0,0.0,,26.6,11.5,135.0,1009.7,61.8,22.3,186.2,16.1,9.0,0.27
1550,Sơn La,2023-03-31,1680195600,33.8,16.6,22.3,15.1,71.2,0.0,0.0,0.0,,29.2,12.2,144.4,1009.1,39.0,21.3,275.3,23.8,10.0,0.31
1551,Sơn La,2023-04-01,1680282000,34.7,17.3,24.1,14.6,63.8,0.0,0.0,0.0,,28.1,13.3,160.0,1007.9,43.0,19.8,298.8,26.0,10.0,0.34
1552,Sơn La,2023-04-02,1680368400,35.4,18.8,25.6,14.5,57.5,0.0,0.0,0.0,,33.8,19.4,201.0,1005.5,35.1,20.8,252.1,21.9,9.0,0.37
1553,Sơn La,2023-04-03,1680454800,35.1,18.7,26.2,12.3,50.2,0.0,0.0,0.0,,35.6,20.9,242.1,1004.7,31.6,20.0,311.1,26.9,10.0,0.4
1554,Sơn La,2023-04-04,1680541200,35.4,20.4,27.2,11.0,41.0,0.1,100.0,4.17,['rain'],33.1,20.5,252.1,1004.2,47.0,21.2,305.8,26.4,10.0,0.44
1555,Sơn La,2023-04-05,1680627600,35.2,18.4,26.9,10.5,39.9,0.0,0.0,0.0,,23.8,13.7,275.9,1005.6,14.8,21.7,318.4,27.3,10.0,0.47
1556,Sơn La,2023-04-06,1680714000,36.9,17.9,27.2,10.0,39.6,0.0,0.0,0.0,,28.4,12.2,303.7,1007.7,8.6,21.7,320.7,27.8,10.0,0.5
1557,Sơn La,2023-04-07,1680800400,30.5,18.8,23.8,19.5,78.7,0.0,0.0,0.0,,33.8,20.5,130.9,1011.3,52.3,19.5,282.0,24.5,10.0,0.54
1558,Sơn La,2023-04-08,1680886800,27.1,17.3,20.3,16.7,81.0,0.0,0.0,0.0,,34.2,17.3,129.7,1016.7,92.2,19.4,203.8,17.5,9.0,0.57
1559,Sơn La,2023-04-09,1680973200,28.8,16.4,20.7,15.8,75.3,0.0,0.0,0.0,,27.7,14.0,126.1,1014.5,84.0,21.5,244.1,21.1,9.0,0.61
1560,Sơn La,2023-04-10,1681059600,37.1,15.3,24.6,14.9,63.5,0.0,0.0,0.0,,23.0,10.8,149.3,1009.4,36.1,20.9,308.8,26.7,10.0,0.64
1561,Sơn La,2023-04-11,1681146000,37.6,18.2,26.8,12.2,47.7,0.0,0.0,0.0,,23.0,15.1,226.1,1007.6,9.8,21.1,322.6,27.7,10.0,0.68
1562,Sơn La,2023-04-12,1681232400,38.8,18.9,26.6,17.0,65.7,0.0,0.0,0.0,,29.2,13.3,144.7,1007.8,51.5,22.4,319.9,27.6,10.0,0.72
1563,Sơn La,2023-04-13,1681318800,39.1,20.2,27.6,17.1,62.8,0.0,0.0,0.0,,25.2,16.2,171.9,1006.8,43.7,21.9,318.0,27.4,10.0,0.75
1564,Sơn La,2023-04-14,1681405200,39.1,20.5,27.9,17.1,63.8,0.0,0.0,0.0,,31.0,18.0,170.9,1006.5,34.0,20.0,323.1,27.8,10.0,0.79
1565,Sơn La,2023-04-15,1681491600,35.4,20.8,25.9,19.6,72.3,0.0,0.0,0.0,['rain'],35.6,17.6,133.9,1009.7,69.1,20.0,251.4,21.8,10.0,0.82
1566,Sơn La,2023-04-16,1681578000,37.4,18.3,26.1,17.2,65.2,0.0,0.0,0.0,,28.8,14.4,137.7,1007.9,59.9,21.9,307.1,26.3,10.0,0.86
1567,Sơn La,2023-04-17,1681664400,38.2,19.2,28.5,15.3,54.2,0.0,0.0,0.0,,26.6,18.7,243.4,1005.5,7.6,22.3,321.7,27.6,10.0,0.89
1568,Sơn La,2023-04-18,1681750800,39.1,21.5,30.3,10.7,34.9,0.0,0.0,0.0,,28.8,15.5,261.5,1004.4,3.9,22.7,328.8,28.4,10.0,0.93
1569,Sơn La,2023-04-19,1681837200,38.8,21.6,30.2,9.6,31.9,0.0,0.0,0.0,,30.6,16.9,253.6,1001.8,1.9,22.3,330.3,28.5,10.0,0.97
1570,Sơn La,2023-04-20,1681923600,38.8,21.3,29.9,10.7,36.3,0.0,0.0,0.0,,25.6,15.1,252.9,1000.3,1.9,20.4,330.3,28.5,10.0,0.0
1571,Sơn La,2023-04-21,1682010000,38.9,22.2,30.1,12.1,37.1,0.0,0.0,0.0,,25.9,16.6,254.5,1001.2,35.9,19.4,325.9,28.1,10.0,0.03
1572,Sơn La,2023-04-22,1682096400,37.6,22.0,29.6,14.0,42.2,0.0,0.0,0.0,,28.4,18.4,245.9,1003.0,60.0,19.0,277.5,24.0,9.0,0.07
1573,Sơn La,2023-04-23,1682182800,38.5,20.6,28.6,16.3,53.5,0.3,100.0,8.33,['rain'],25.6,14.4,201.0,1006.6,37.4,19.1,256.8,22.1,10.0,0.1
1574,Sơn La,2023-04-24,1682269200,33.7,20.3,26.3,18.0,63.9,0.6,100.0,8.33,['rain'],23.4,14.4,112.2,1009.8,37.2,19.2,270.3,23.4,10.0,0.13
1575,Sơn La,2023-04-25,1682355600,33.6,17.4,24.0,18.5,74.5,0.5,100.0,4.17,['rain'],37.4,18.4,136.0,1011.1,37.9,20.6,263.6,22.7,10.0,0.16
1576,Sơn La,2023-04-26,1682442000,29.0,17.2,20.8,15.9,75.3,6.9,100.0,4.17,['rain'],25.6,14.4,135.8,1013.0,78.5,20.5,206.5,17.8,7.0,0.19
1577,Sơn La,2023-04-27,1682528400,35.5,16.8,24.9,16.1,62.6,6.6,100.0,4.17,['rain'],28.8,14.4,142.4,1010.0,41.3,21.9,282.2,24.4,10.0,0.23
1578,Sơn La,2023-04-28,1682614800,36.0,19.9,26.3,17.6,62.4,0.2,100.0,8.33,['rain'],29.2,12.2,158.1,1008.7,50.1,21.9,228.1,19.7,10.0,0.25
1579,Sơn La,2023-04-29,1682701200,32.9,19.2,24.1,18.2,72.5,8.0,100.0,8.33,['rain'],33.5,25.2,131.1,1009.8,46.8,21.0,218.9,18.6,9.0,0.29
1580,Sơn La,2023-04-30,1682787600,25.4,17.1,20.4,17.5,84.8,34.0,100.0,8.33,['rain'],20.2,10.8,125.5,1012.6,60.9,18.9,176.2,15.2,10.0,0.32
1581,Sơn La,2023-05-01,1682874000,30.1,16.4,22.9,17.7,74.4,0.9,100.0,12.5,['rain'],18.4,10.8,123.2,1010.9,48.3,20.2,257.5,22.3,10.0,0.35
1582,Sơn La,2023-05-02,1682960400,32.7,18.7,24.6,20.1,78.6,5.2,100.0,37.5,['rain'],19.1,14.4,130.9,1010.0,57.8,21.1,234.1,20.2,9.0,0.39
1583,Sơn La,2023-05-03,1683046800,33.2,19.8,26.4,19.7,70.2,0.1,100.0,4.17,['rain'],23.4,10.8,256.4,1009.1,51.1,19.4,262.9,22.5,10.0,0.42
1584,Sơn La,2023-05-04,1683133200,35.5,21.2,28.4,17.5,55.3,0.0,0.0,0.0,,31.7,18.0,277.0,1004.8,14.9,22.7,327.3,28.2,10.0,0.45
1585,Sơn La,2023-05-05,1683219600,37.8,23.3,30.5,17.1,47.5,0.0,0.0,0.0,,34.9,19.8,268.2,1000.8,30.1,22.7,326.3,28.0,10.0,0.48
1586,Sơn La,2023-05-06,1683306000,37.8,24.0,30.7,16.4,45.2,0.0,0.0,0.0,,29.9,17.3,276.0,1000.4,15.3,22.7,328.3,28.2,10.0,0.5
1587,Sơn La,2023-05-07,1683392400,37.8,23.6,30.2,17.4,48.5,0.5,100.0,12.5,['rain'],22.0,10.4,276.6,1001.3,36.8,22.7,241.0,20.9,9.0,0.55
1588,Sơn La,2023-05-08,1683478800,31.1,20.9,25.4,21.0,78.6,15.2,100.0,29.17,['rain'],28.4,18.7,141.5,1006.8,89.6,20.3,246.7,21.1,9.0,0.59
1589,Sơn La,2023-05-09,1683565200,31.9,20.2,24.5,20.8,81.5,4.2,100.0,50.0,['rain'],23.4,13.3,129.2,1008.8,78.0,18.0,241.9,20.8,8.0,0.62
1590,Sơn La,2023-05-10,1683651600,31.9,20.5,24.8,20.8,80.6,4.0,100.0,4.17,['rain'],33.1,15.8,129.8,1009.2,92.0,17.3,217.8,18.7,10.0,0.66
1591,Sơn La,2023-05-11,1683738000,31.3,19.0,24.7,19.4,75.1,0.2,100.0,4.17,['rain'],30.2,14.0,123.9,1010.9,56.8,21.4,270.2,23.4,10.0,0.7
1592,Sơn La,2023-05-12,1683824400,27.3,19.5,22.6,18.8,80.8,1.9,100.0,20.83,['rain'],23.8,21.6,136.9,1013.4,86.6,21.6,182.1,15.9,8.0,0.75
1593,Sơn La,2023-05-13,1683910800,22.1,18.5,19.9,17.9,88.6,0.4,100.0,4.17,['rain'],9.0,10.8,123.8,1014.1,99.1,19.1,36.0,3.2,2.0,0.77
1594,Sơn La,2023-05-14,1683997200,21.9,17.0,18.5,17.5,94.5,10.0,100.0,12.5,['rain'],14.4,6.8,40.6,1013.6,100.0,15.9,17.8,1.4,1.0,0.8
1595,Sơn La,2023-05-15,1684083600,28.8,16.7,22.2,19.2,84.3,12.0,100.0,8.33,['rain'],9.7,7.9,313.1,1009.7,81.2,20.6,220.8,18.8,10.0,0.84
1596,Sơn La,2023-05-16,1684170000,31.7,18.8,24.7,18.8,72.0,0.8,100.0,20.83,['rain'],29.5,15.1,288.2,1007.3,61.2,22.2,199.3,17.2,8.0,0.88
1597,Sơn La,2023-05-17,1684256400,33.4,19.8,26.5,17.5,60.7,0.0,0.0,0.0,,28.8,14.4,278.6,1006.6,39.0,22.7,298.1,25.6,10.0,0.91
1598,Sơn La,2023-05-18,1684342800,34.7,20.8,27.6,17.3,55.8,0.0,0.0,0.0,,20.5,10.8,294.3,1005.9,29.9,22.7,323.2,27.9,10.0,0.95
1599,Sơn La,2023-05-19,1684429200,35.9,21.4,27.8,16.7,53.0,0.0,0.0,0.0,,19.8,11.5,309.2,1004.5,18.1,22.7,269.2,23.3,10.0,0.0
1600,Sơn La,2023-05-20,1684515600,36.1,21.4,28.3,16.8,52.3,0.0,0.0,0.0,,20.9,10.8,232.0,1004.5,26.6,22.7,234.2,20.2,9.0,0.02
1601,Sơn La,2023-05-21,1684602000,37.1,21.7,29.4,15.6,46.9,0.0,0.0,0.0,,28.4,21.6,262.3,1005.3,18.5,22.3,315.7,27.2,10.0,0.05
1602,Sơn La,2023-05-22,1684688400,37.1,21.8,29.3,16.2,47.5,0.0,0.0,0.0,,24.8,14.4,283.3,1005.5,21.9,22.7,298.5,25.9,10.0,0.08
1603,Sơn La,2023-05-23,1684774800,35.2,22.9,28.7,17.7,53.4,0.0,0.0,0.0,,27.0,13.0,215.1,1005.2,50.6,22.7,208.3,17.8,9.0,0.11
1604,Sơn La,2023-05-24,1684861200,35.0,20.8,27.1,20.0,69.6,2.3,100.0,25.0,['rain'],32.8,16.6,120.5,1005.8,52.6,21.9,221.8,19.1,9.0,0.15
1605,Sơn La,2023-05-25,1684947600,35.2,19.9,26.3,19.5,69.9,1.4,100.0,12.5,['rain'],24.5,14.4,140.3,1007.2,65.2,22.7,226.5,19.6,10.0,0.18
1606,Sơn La,2023-05-26,1685034000,34.0,19.7,25.3,20.1,75.0,6.0,100.0,4.17,['rain'],15.8,21.6,156.8,1008.0,43.8,21.4,229.3,19.9,9.0,0.21
1607,Sơn La,2023-05-27,1685120400,32.5,20.2,25.5,20.4,75.3,2.0,100.0,4.17,['rain'],23.8,9.4,152.1,1006.8,47.4,21.1,259.4,22.3,10.0,0.25
1608,Sơn La,2023-05-28,1685206800,32.5,20.9,26.2,20.6,73.1,1.0,100.0,20.83,['rain'],21.2,10.1,141.7,1007.1,55.6,22.7,253.0,21.8,10.0,0.28
1609,Sơn La,2023-05-29,1685293200,35.1,21.1,27.9,20.3,66.7,0.3,100.0,4.17,['rain'],21.2,10.4,131.8,1007.4,40.8,22.7,265.3,22.9,10.0,0.31
1610,Sơn La,2023-05-30,1685379600,37.1,21.8,28.9,20.7,64.6,0.2,100.0,4.17,['rain'],16.6,14.4,108.4,1006.0,19.2,22.7,324.9,28.2,10.0,0.34
1611,Sơn La,2023-05-31,1685466000,36.3,21.5,28.7,21.0,66.7,2.0,100.0,4.17,['rain'],21.6,14.0,83.6,1003.6,22.6,21.9,326.5,28.4,10.0,0.37
1612,Sơn La,2023-06-01,1685552400,37.7,20.7,28.0,19.7,65.2,7.0,100.0,4.17,['rain'],26.6,11.9,207.0,1002.4,61.9,21.0,280.6,24.3,10.0,0.4
1613,Sơn La,2023-06-02,1685638800,36.2,21.0,27.2,19.3,66.2,56.0,100.0,8.33,['rain'],57.6,10.1,234.8,1003.6,70.7,20.3,274.3,23.7,10.0,0.44
1614,Sơn La,2023-06-03,1685725200,30.9,21.1,24.1,20.3,80.3,1.0,100.0,4.17,['rain'],13.7,7.6,206.0,1007.1,78.6,17.9,139.8,12.1,6.0,0.47
1615,Sơn La,2023-06-04,1685811600,30.8,20.4,24.2,20.7,82.0,0.1,100.0,4.17,['rain'],19.8,7.2,197.6,1007.0,92.7,14.3,188.9,16.2,8.0,0.5
1616,Sơn La,2023-06-05,1685898000,31.0,20.0,24.3,20.5,80.8,8.0,100.0,8.33,['rain'],10.4,6.5,142.3,1006.2,92.3,19.6,234.5,20.2,9.0,0.54
1617,Sơn La,2023-06-06,1685984400,31.9,21.0,25.6,20.4,75.1,3.4,100.0,37.5,['rain'],20.5,14.4,120.5,1006.2,80.6,20.1,252.0,21.8,10.0,0.57
1618,Sơn La,2023-06-07,1686070800,33.2,20.7,26.2,20.5,73.6,3.4,100.0,41.67,['rain'],17.3,14.4,146.0,1006.1,73.7,20.8,257.3,22.3,10.0,0.61
1619,Sơn La,2023-06-08,1686157200,32.9,21.1,26.1,21.4,76.9,12.0,100.0,33.33,['rain'],11.5,10.8,252.4,1005.2,86.3,18.2,279.1,24.2,9.0,0.64
1620,Sơn La,2023-06-09,1686243600,27.7,21.3,22.8,21.0,90.1,143.0,100.0,12.5,['rain'],16.6,7.2,247.5,1005.8,94.0,15.0,64.5,5.6,4.0,0.68
1621,Sơn La,2023-06-10,1686330000,30.0,21.0,24.9,20.9,79.6,5.5,100.0,33.33,['rain'],6.5,5.0,277.0,1004.2,63.3,19.4,316.6,27.3,10.0,0.72
1622,Sơn La,2023-06-11,1686416400,31.7,20.2,25.9,20.8,75.3,2.9,100.0,20.83,['rain'],6.5,7.2,203.1,1003.1,81.9,21.4,321.1,27.8,10.0,0.75
1623,Sơn La,2023-06-12,1686502800,32.2,21.1,25.3,21.2,79.8,4.4,100.0,8.33,['rain'],6.5,10.8,287.1,1003.3,86.7,18.5,310.6,26.8,10.0,0.79
