,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source
376,2022-01-12,1641920400,22.7,9.3,15.3,22.7,8.8,15.2,11.8,81.0,0.0,0.0,0.0,,0.0,0.0,21.6,10.1,125.2,1017.5,79.2,21.7,163.6,14.1,6.0,10.0,06:44:24,1641944664,17:40:53,1641984053.0,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']"
377,2022-01-13,1642006800,17.9,10.9,13.9,17.9,10.9,13.9,12.1,89.4,0.8,100.0,4.17,['rain'],0.0,0.0,24.5,14.4,132.7,1018.9,96.8,19.2,118.6,10.3,5.0,10.0,06:44:29,1642031069,17:41:34,1642070494.0,0.34,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"['remote', '48806099999']"
378,2022-01-14,1642093200,24.7,12.5,17.0,24.7,12.5,17.0,13.7,82.7,0.1,100.0,4.17,['rain'],0.0,0.0,19.1,7.9,118.1,1016.9,70.1,20.4,170.5,14.5,7.0,10.0,06:44:33,1642117473,17:42:15,1642156935.0,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['remote', '48806099999']"
379,2022-01-15,1642179600,25.1,12.4,17.8,25.1,12.4,17.8,14.7,84.2,1.7,100.0,25.0,['rain'],0.0,0.0,21.2,9.0,139.0,1015.9,42.3,19.3,200.9,17.2,7.0,10.0,06:44:35,1642203875,17:42:56,1642243376.0,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['remote', '48806099999']"
380,2022-01-16,1642266000,20.1,15.0,16.8,20.1,15.0,16.8,15.6,93.3,12.0,100.0,12.5,['rain'],0.0,0.0,19.8,10.8,125.5,1017.1,97.4,11.0,72.4,6.2,3.0,10.0,06:44:36,1642290276,17:43:37,1642329817.0,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['remote', '48806099999']"
381,2022-01-17,1642352400,16.2,11.0,14.3,16.2,11.0,14.3,13.6,95.9,15.2,100.0,12.5,['rain'],0.0,0.0,18.0,8.6,125.4,1019.7,91.8,11.7,17.8,1.5,1.0,10.0,06:44:36,1642376676,17:44:18,1642416258.0,0.47,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['remote', '48806099999']"
382,2022-01-18,1642438800,17.6,10.7,13.9,17.6,10.7,13.9,10.8,82.5,0.0,0.0,0.0,,0.0,0.0,14.4,10.8,131.2,1021.0,87.1,22.7,99.1,8.5,4.0,10.0,06:44:35,1642463075,17:44:59,1642502699.0,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']"
383,2022-01-19,1642525200,19.2,9.6,13.8,19.2,8.9,13.8,10.9,83.9,0.2,100.0,4.17,['rain'],0.0,0.0,18.4,9.7,129.2,1018.4,63.0,20.2,171.7,14.9,6.0,10.0,06:44:32,1642549472,17:45:40,1642589140.0,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['remote', '48806099999']"
384,2022-01-20,1642611600,15.9,10.8,13.3,15.9,10.8,13.3,12.4,94.8,11.0,100.0,12.5,['rain'],0.0,0.0,18.0,8.6,133.7,1016.0,90.1,14.5,79.8,6.8,4.0,10.0,06:44:27,1642635867,17:46:21,1642675581.0,0.58,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['remote', '48806099999']"
385,2022-01-21,1642698000,15.9,11.7,13.3,15.9,11.7,13.3,12.8,96.8,10.0,100.0,8.33,['rain'],0.0,0.0,16.6,7.9,138.2,1015.1,91.9,13.6,15.8,1.3,1.0,10.0,06:44:22,1642722262,17:47:01,1642762021.0,0.61,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['remote', '48806099999']"
386,2022-01-22,1642784400,23.2,11.6,16.1,23.2,11.6,16.1,13.0,83.7,4.0,100.0,4.17,['rain'],0.0,0.0,16.2,7.2,240.9,1011.3,46.1,19.1,161.8,14.0,6.0,10.0,06:44:15,1642808655,17:47:42,1642848462.0,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['remote', '48806099999']"
387,2022-01-23,1642870800,24.7,12.9,17.4,24.7,12.9,17.4,12.7,76.0,0.4,100.0,8.33,['rain'],0.0,0.0,20.5,6.8,248.9,1010.9,52.8,20.9,162.2,14.1,7.0,10.0,06:44:06,1642895046,17:48:22,1642934902.0,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['remote', '48806099999']"
388,2022-01-24,1642957200,24.7,11.4,17.4,24.7,11.4,17.4,11.8,72.2,0.0,0.0,0.0,,0.0,0.0,14.4,7.2,283.1,1012.1,4.2,22.7,221.3,19.2,8.0,10.0,06:43:57,1642981437,17:49:02,1643021342.0,0.72,Clear,Clear conditions throughout the day.,clear-day,"['remote', '48806099999']"
389,2022-01-25,1643043600,26.2,11.7,18.1,26.2,11.7,18.1,12.7,73.6,0.0,0.0,0.0,,0.0,0.0,20.5,10.8,150.7,1012.7,28.3,22.3,220.2,19.2,8.0,10.0,06:43:46,1643067826,17:49:42,1643107782.0,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['remote', '48806099999']"
390,2022-01-26,1643130000,26.5,13.9,18.7,26.5,13.9,18.7,14.3,78.2,0.1,100.0,4.17,['rain'],0.0,0.0,20.9,9.4,149.8,1012.6,37.1,22.2,176.0,15.0,7.0,10.0,06:43:33,1643154213,17:50:22,1643194222.0,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['remote', '48806099999']"
391,2022-01-27,1643216400,27.2,14.0,19.2,27.0,14.0,19.2,14.3,76.0,0.1,100.0,4.17,['rain'],0.0,0.0,19.8,9.4,145.2,1012.6,32.4,21.8,178.1,15.5,7.0,10.0,06:43:20,1643240600,17:51:01,1643280661.0,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['remote', '48806099999']"
392,2022-01-28,1643302800,27.4,14.7,19.7,27.3,14.7,19.7,14.5,75.0,0.2,100.0,8.33,['rain'],0.0,0.0,23.4,9.0,161.0,1011.8,32.2,21.0,160.1,13.9,6.0,10.0,06:43:05,1643326985,17:51:40,1643367100.0,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['remote', '48806099999']"
393,2022-01-29,1643389200,26.4,13.6,18.5,26.4,13.6,18.5,13.2,75.6,0.0,0.0,0.0,,0.0,0.0,32.0,14.4,153.8,1010.5,41.3,20.2,100.4,8.8,6.0,10.0,06:42:49,1643413369,17:52:19,1643453539.0,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']"
394,2022-01-30,1643475600,18.3,10.6,13.9,18.3,10.6,13.9,11.4,85.2,0.0,0.0,0.0,,0.0,0.0,30.2,15.8,136.9,1013.4,79.8,21.6,153.4,13.4,6.0,10.0,06:42:31,1643499751,17:52:57,1643539977.0,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']"
395,2022-01-31,1643562000,13.9,8.9,11.1,13.9,7.3,10.8,9.4,88.9,0.0,0.0,0.0,['rain'],0.0,0.0,24.5,18.0,131.7,1016.2,95.8,16.6,87.4,7.5,4.0,10.0,06:42:12,1643586132,17:53:35,1643626415.0,0.96,Overcast,Cloudy skies throughout the day.,cloudy,"['remote', '48806099999']"
396,2022-02-01,1643648400,17.6,8.5,11.4,17.6,7.0,10.9,8.9,84.9,0.0,0.0,0.0,,0.0,0.0,25.2,11.2,124.9,1016.5,79.0,21.3,134.3,11.7,6.0,10.0,06:41:52,1643672512,17:54:12,1643712852.0,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']"
397,2022-02-02,1643734800,19.6,9.1,12.1,19.6,7.9,11.7,9.7,85.7,0.7,100.0,4.17,['rain'],0.0,0.0,28.1,13.0,131.2,1016.6,87.1,20.4,151.1,13.2,8.0,10.0,06:41:31,1643758891,17:54:49,1643799289.0,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['remote', '48806099999']"
398,2022-02-03,1643821200,17.9,8.6,11.9,17.9,7.0,11.5,9.5,86.0,0.0,0.0,0.0,,0.0,0.0,22.7,14.4,137.9,1017.9,72.8,21.9,144.2,12.2,7.0,10.0,06:41:08,1643845268,17:55:26,1643885726.0,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']"
399,2022-02-04,1643907600,18.3,7.8,11.8,18.3,6.2,11.5,8.8,82.9,0.0,0.0,0.0,,0.0,0.0,28.1,12.6,129.9,1020.0,54.7,21.9,186.5,16.0,8.0,10.0,06:40:45,1643931645,17:56:02,1643972162.0,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']"
400,2022-02-05,1643994000,17.3,8.1,12.2,17.3,6.7,12.0,8.8,80.5,0.1,100.0,4.17,['rain'],0.0,0.0,22.0,14.4,131.5,1020.6,79.3,21.5,165.9,14.3,6.0,10.0,06:40:20,1644018020,17:56:38,1644058598.0,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['remote', '48806099999']"
401,2022-02-06,1644080400,16.9,9.2,12.6,16.9,8.0,12.4,11.0,90.5,7.0,100.0,8.33,['rain'],0.0,0.0,24.1,14.4,136.1,1017.6,88.2,20.1,96.8,8.3,4.0,10.0,06:39:54,1644104394,17:57:13,1644145033.0,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['remote', '48806099999']"
402,2022-02-07,1644166800,24.8,11.5,17.1,24.8,11.5,17.1,12.5,77.8,0.2,100.0,8.33,['rain'],0.0,0.0,22.7,8.6,342.2,1013.9,54.4,20.7,198.0,17.1,7.0,10.0,06:39:26,1644190766,17:57:48,1644231468.0,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['remote', '48806099999']"
403,2022-02-08,1644253200,27.1,13.0,18.4,27.4,13.0,18.4,13.7,78.2,0.0,0.0,0.0,,0.0,0.0,26.6,11.9,113.8,1013.2,66.2,20.4,226.7,19.6,8.0,10.0,06:38:58,1644277138,17:58:23,1644317903.0,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']"
404,2022-02-09,1644339600,25.4,13.9,17.7,25.4,13.9,17.7,14.6,82.9,0.0,0.0,0.0,['rain'],0.0,0.0,27.4,11.9,124.6,1014.6,84.9,21.1,185.3,15.9,8.0,10.0,06:38:28,1644363508,17:58:57,1644404337.0,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']"
405,2022-02-10,1644426000,27.0,13.8,18.7,27.2,13.8,18.7,13.0,72.7,0.0,0.0,0.0,,0.0,0.0,19.4,9.7,110.2,1012.8,62.6,21.5,220.4,19.0,8.0,10.0,06:37:57,1644449877,17:59:30,1644490770.0,0.29,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['remote', '48806099999']"
406,2022-02-11,1644512400,27.2,12.1,18.7,26.7,12.1,18.6,13.1,74.1,0.0,0.0,0.0,,0.0,0.0,25.2,10.8,120.3,1012.4,44.8,22.2,246.6,21.2,8.0,10.0,06:37:26,1644536246,18:00:03,1644577203.0,0.32,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['remote', '48806099999']"
407,2022-02-12,1644598800,23.0,14.4,17.8,23.0,14.4,17.8,14.9,84.1,2.0,100.0,20.83,['rain'],0.0,0.0,32.4,13.0,129.8,1012.0,85.8,18.8,153.0,13.1,7.0,10.0,06:36:53,1644622613,18:00:36,1644663636.0,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['remote', '48806099999']"
408,2022-02-13,1644685200,19.4,12.7,16.0,19.4,12.7,16.0,14.7,92.4,8.0,100.0,12.5,['rain'],0.0,0.0,29.2,13.3,128.0,1012.4,91.0,9.5,109.4,9.5,5.0,10.0,06:36:19,1644708979,18:01:08,1644750068.0,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['remote', '48806099999']"
409,2022-02-14,1644771600,22.1,12.2,15.5,22.1,12.2,15.5,11.5,78.7,0.0,0.0,0.0,,0.0,0.0,22.7,12.2,124.7,1015.6,67.0,20.4,200.0,17.2,8.0,10.0,06:35:44,1644795344,18:01:39,1644836499.0,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']"
410,2022-02-15,1644858000,24.0,10.2,16.3,24.0,10.2,16.3,12.6,80.8,0.0,0.0,0.0,,0.0,0.0,29.2,12.2,131.2,1014.2,44.0,22.2,237.7,20.5,8.0,10.0,06:35:08,1644881708,18:02:10,1644922930.0,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']"
411,2022-02-16,1644944400,26.2,12.6,18.5,26.2,12.6,18.5,14.7,80.3,0.2,100.0,8.33,['rain'],0.0,0.0,28.8,13.0,123.7,1010.3,78.8,21.5,173.3,14.8,8.0,10.0,06:34:31,1644968071,18:02:41,1645009361.0,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['remote', '48806099999']"
412,2022-02-17,1645030800,28.9,15.2,20.8,28.4,15.2,20.8,15.8,75.7,0.3,100.0,4.17,['rain'],0.0,0.0,23.0,14.4,133.6,1007.7,72.5,22.8,164.9,14.2,8.0,10.0,06:33:53,1645054433,18:03:11,1645095791.0,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['remote', '48806099999']"
413,2022-02-18,1645117200,28.6,16.7,21.7,29.5,16.7,21.8,17.6,79.4,1.3,100.0,25.0,['rain'],0.0,0.0,17.6,8.3,142.8,1008.6,79.9,20.8,106.7,9.2,6.0,10.0,06:33:15,1645140795,18:03:40,1645182220.0,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['remote', '48806099999']"
414,2022-02-19,1645203600,21.2,9.8,16.3,21.2,8.4,16.2,15.7,96.2,64.0,100.0,16.67,['rain'],0.0,0.0,29.5,18.0,136.0,1012.1,97.1,7.2,10.4,1.0,1.0,10.0,06:32:35,1645227155,18:04:09,1645268649.0,0.59,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['remote', '48806099999']"
415,2022-02-20,1645290000,9.6,6.2,7.7,8.4,4.3,6.0,6.7,94.0,33.0,100.0,12.5,['rain'],0.0,0.0,25.6,14.4,137.7,1019.4,98.2,11.1,9.9,0.9,1.0,10.0,06:31:54,1645313514,18:04:38,1645355078.0,0.62,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['remote', '48806099999']"
416,2022-02-21,1645376400,10.9,5.1,7.7,10.9,3.5,6.5,5.6,86.7,0.0,0.0,0.0,,0.0,0.0,21.2,10.8,128.1,1021.6,92.6,21.1,95.5,8.4,4.0,10.0,06:31:13,1645399873,18:05:06,1645441506.0,0.66,Overcast,Cloudy skies throughout the day.,cloudy,"['remote', '48806099999']"
417,2022-02-22,1645462800,12.6,5.7,8.7,12.6,3.9,7.2,6.0,83.1,0.0,0.0,0.0,['rain'],0.0,0.0,22.0,18.0,134.7,1022.7,89.9,22.7,114.1,10.0,4.0,10.0,06:30:31,1645486231,18:05:34,1645527934.0,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']"
418,2022-02-23,1645549200,13.0,6.4,9.0,13.0,5.0,8.5,6.1,82.7,2.7,100.0,8.33,['rain'],0.0,0.0,17.3,8.3,120.5,1025.7,90.4,21.4,128.8,11.2,5.0,10.0,06:29:47,1645572587,18:06:01,1645614361.0,0.73,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"['remote', '48806099999']"
419,2022-02-24,1645635600,16.0,7.7,11.7,16.0,6.7,11.4,7.5,76.4,0.0,0.0,0.0,,0.0,0.0,16.2,10.1,124.2,1024.5,79.1,22.3,198.3,17.1,7.0,10.0,06:29:04,1645658944,18:06:28,1645700788.0,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']"
420,2022-02-25,1645722000,19.6,7.1,12.7,19.6,6.1,12.4,9.1,79.9,0.0,0.0,0.0,,0.0,0.0,16.9,9.4,130.5,1022.0,26.8,21.0,266.3,22.9,9.0,10.0,06:28:19,1645745299,18:06:54,1645787214.0,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']"
421,2022-02-26,1645808400,22.1,8.9,14.1,22.1,8.1,14.0,10.5,80.3,0.0,0.0,0.0,,0.0,0.0,23.4,10.8,139.8,1020.5,19.7,19.5,265.8,22.9,9.0,10.0,06:27:34,1645831654,18:07:20,1645873640.0,0.84,Clear,Clear conditions throughout the day.,clear-day,"['remote', '48806099999']"
422,2022-02-27,1645894800,23.8,10.1,15.7,23.8,10.1,15.7,12.3,81.7,0.0,0.0,0.0,,0.0,0.0,24.1,9.7,130.2,1018.1,35.9,18.7,263.1,22.7,9.0,10.0,06:26:48,1645918008,18:07:45,1645960065.0,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']"
423,2022-02-28,1645981200,27.9,10.9,19.1,27.5,10.9,19.1,13.7,74.1,0.0,0.0,0.0,,0.0,0.0,18.4,7.2,189.5,1014.7,59.4,19.4,257.4,22.3,9.0,10.0,06:26:01,1646004361,18:08:10,1646046490.0,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']"
424,2022-03-01,1646067600,28.2,14.9,20.3,27.9,14.9,20.3,15.4,76.3,0.0,0.0,0.0,,0.0,0.0,24.8,10.8,118.8,1014.7,39.9,19.5,262.9,22.8,9.0,10.0,06:25:13,1646090713,18:08:35,1646132915.0,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['remote', '48806099999']"
425,2022-03-02,1646154000,25.7,15.5,19.1,25.7,15.5,19.1,15.3,79.7,0.4,100.0,8.33,['rain'],0.0,0.0,25.6,14.4,132.8,1016.1,75.8,18.5,209.4,18.1,9.0,10.0,06:24:25,1646177065,18:08:59,1646219339.0,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['remote', '48806099999']"
426,2022-03-03,1646240400,29.9,15.0,21.1,29.7,15.0,21.1,16.2,76.0,0.0,0.0,0.0,,0.0,0.0,23.4,9.0,141.6,1013.2,61.3,19.0,224.6,19.4,9.0,10.0,06:23:37,1646263417,18:09:23,1646305763.0,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']"
427,2022-03-04,1646326800,31.2,16.6,21.8,30.0,16.6,21.8,16.2,74.4,0.0,0.0,0.0,,0.0,0.0,22.7,11.9,156.3,1011.5,29.1,19.6,266.9,23.1,9.0,10.0,06:22:48,1646349768,18:09:47,1646392187.0,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']"
428,2022-03-05,1646413200,30.9,16.6,21.6,30.5,16.6,21.6,17.5,80.6,2.0,100.0,4.17,['rain'],0.0,0.0,28.4,13.0,135.6,1010.3,49.1,21.2,227.8,19.8,9.0,10.0,06:21:58,1646436118,18:10:10,1646478610.0,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['remote', '48806099999']"
429,2022-03-06,1646499600,31.4,18.1,22.9,32.1,18.1,23.1,18.5,78.8,0.2,100.0,8.33,['rain'],0.0,0.0,22.7,10.8,128.5,1010.2,63.5,21.4,137.4,11.9,7.0,30.0,06:21:08,1646522468,18:10:32,1646565032.0,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['remote', '48806099999']"
430,2022-03-07,1646586000,23.6,15.9,20.0,23.6,15.9,20.0,14.9,74.3,0.9,100.0,4.17,['rain'],0.0,0.0,24.1,14.0,139.9,1017.0,79.8,17.2,142.1,12.2,5.0,10.0,06:20:17,1646608817,18:10:55,1646651455.0,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['remote', '48806099999']"
431,2022-03-08,1646672400,26.9,12.7,19.2,26.7,12.7,19.1,9.5,56.4,0.0,0.0,0.0,,0.0,0.0,15.5,7.9,128.6,1014.8,23.7,21.9,290.3,25.1,9.0,10.0,06:19:26,1646695166,18:11:17,1646737877.0,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']"
432,2022-03-09,1646758800,28.9,14.6,20.5,29.7,14.6,20.6,14.8,71.6,0.0,0.0,0.0,,0.0,0.0,28.4,12.6,125.4,1011.5,20.8,22.3,276.5,23.8,9.0,10.0,06:18:34,1646781514,18:11:39,1646824299.0,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']"
433,2022-03-10,1646845200,25.1,15.9,19.4,25.1,15.9,19.4,16.3,83.3,0.0,0.0,0.0,,0.0,0.0,29.5,14.4,129.6,1012.1,61.3,22.1,234.7,20.3,9.0,10.0,06:17:42,1646867862,18:12:00,1646910720.0,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']"
434,2022-03-11,1646931600,25.4,16.8,19.7,25.4,16.8,19.7,17.0,85.0,0.0,0.0,0.0,,0.0,0.0,29.5,13.0,125.6,1011.2,62.8,21.4,215.0,18.6,8.0,10.0,06:16:50,1646954210,18:12:22,1646997142.0,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']"
435,2022-03-12,1647018000,29.2,17.0,21.5,30.1,17.0,21.7,18.1,82.6,0.0,0.0,0.0,,0.0,0.0,24.8,11.5,119.8,1009.8,66.4,20.9,232.5,20.1,9.0,30.0,06:15:57,1647040557,18:12:43,1647083563.0,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']"
436,2022-03-13,1647104400,27.7,18.7,21.8,28.8,18.7,21.9,18.8,84.0,0.0,0.0,0.0,,0.0,0.0,28.4,14.0,127.3,1009.9,62.5,21.1,248.9,21.5,9.0,30.0,06:15:04,1647126904,18:13:03,1647169983.0,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']"
437,2022-03-14,1647190800,31.4,18.3,22.6,32.5,18.3,22.8,19.1,82.6,1.9,100.0,8.33,['rain'],0.0,0.0,27.7,15.1,121.4,1010.0,68.6,20.0,256.2,22.2,9.0,60.0,06:14:10,1647213250,18:13:24,1647256404.0,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['remote', '48806099999']"
438,2022-03-15,1647277200,30.3,18.7,22.6,31.2,18.7,22.7,18.9,81.8,10.0,100.0,4.17,['rain'],0.0,0.0,27.7,15.5,135.1,1009.6,84.0,19.8,251.5,21.8,9.0,30.0,06:13:17,1647299597,18:13:44,1647342824.0,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['remote', '48806099999']"
439,2022-03-16,1647363600,28.9,18.9,22.4,29.6,18.9,22.4,18.4,79.9,6.6,100.0,12.5,['rain'],0.0,0.0,12.6,7.2,189.9,1008.9,76.1,19.2,219.9,19.0,9.0,30.0,06:12:23,1647385943,18:14:04,1647429244.0,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['remote', '48806099999']"
440,2022-03-17,1647450000,31.6,18.7,24.4,33.2,18.7,24.6,17.7,69.8,0.2,100.0,8.33,['rain'],0.0,0.0,21.2,10.8,286.0,1007.4,25.7,21.9,297.8,25.7,9.0,30.0,06:11:29,1647472289,18:14:24,1647515664.0,0.46,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"['remote', '48806099999']"
441,2022-03-18,1647536400,32.5,19.0,24.8,33.3,19.0,25.1,18.6,72.3,0.0,0.0,0.0,,0.0,0.0,20.2,9.0,118.4,1007.4,35.1,21.1,292.5,25.3,9.0,30.0,06:10:34,1647558634,18:14:44,1647602084.0,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']"
442,2022-03-19,1647622800,32.7,19.0,25.2,32.2,19.0,25.2,16.9,65.2,0.0,0.0,0.0,,0.0,0.0,19.1,10.8,223.2,1005.9,20.9,22.1,301.2,26.0,9.0,10.0,06:09:40,1647644980,18:15:03,1647688503.0,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']"
443,2022-03-20,1647709200,32.9,18.8,25.4,31.7,18.8,25.3,15.8,59.3,0.0,0.0,0.0,,0.0,0.0,24.8,14.8,227.6,1005.9,28.5,22.1,304.9,26.4,9.0,10.0,06:08:45,1647731325,18:15:23,1647774923.0,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['remote', '48806099999']"
444,2022-03-21,1647795600,32.9,20.0,25.6,32.4,20.0,25.7,17.0,61.7,0.4,100.0,16.67,['rain'],0.0,0.0,20.9,11.9,235.9,1007.8,57.9,21.7,221.4,19.0,8.0,10.0,06:07:50,1647817670,18:15:42,1647861342.0,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['remote', '48806099999']"
445,2022-03-22,1647882000,32.6,20.9,25.3,33.2,20.9,25.7,19.0,69.6,2.1,100.0,29.17,['rain'],0.0,0.0,16.6,10.8,291.8,1009.5,76.7,22.2,156.3,13.2,8.0,30.0,06:06:55,1647904015,18:16:01,1647947761.0,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['remote', '48806099999']"
446,2022-03-23,1647968400,28.5,16.9,22.3,30.0,16.9,22.5,19.4,84.9,50.0,100.0,12.5,['rain'],0.0,0.0,26.6,13.3,126.9,1010.9,89.9,13.1,221.8,19.3,9.0,30.0,06:06:00,1647990360,18:16:20,1648034180.0,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['remote', '48806099999']"
447,2022-03-24,1648054800,27.1,16.9,21.1,28.5,16.9,21.1,18.9,88.1,25.0,100.0,8.33,['rain'],0.0,0.0,22.7,10.1,135.5,1008.8,78.4,18.5,187.7,16.3,8.0,30.0,06:05:05,1648076705,18:16:39,1648120599.0,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['remote', '48806099999']"
448,2022-03-25,1648141200,30.7,19.5,24.5,30.8,19.5,24.5,17.4,68.2,0.3,100.0,8.33,['rain'],0.0,0.0,31.3,15.5,250.8,1007.2,52.1,22.7,286.4,24.5,10.0,10.0,06:04:10,1648163050,18:16:58,1648207018.0,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['remote', '48806099999']"
449,2022-03-26,1648227600,32.2,20.2,25.3,32.3,20.2,25.3,16.0,59.3,0.0,0.0,0.0,,0.0,0.0,27.0,14.4,262.3,1009.0,20.4,22.7,301.9,26.0,10.0,10.0,06:03:15,1648249395,18:17:17,1648293437.0,0.78,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['remote', '48806099999']"
