Datetime,DatetimeEpoch,Tempmax,Tempmin,Temp,Dew,Humidity,Precip,Precipprob,Precipcover,Preciptype,Windgust,Windspeed,Winddir,Pressure,Cloudcover,Visibility,Solarradiation,Solarenergy,Uvindex,Moonphase
2019-06-06,1559754000,35.2,28.2,31.5,26.6,76.1,0.1,100.0,4.17,['rain'],23.4,15.1,166.3,1006.5,70.0,20.0,301.0,26.0,9.0,0.1
2019-06-07,1559840400,35.1,28.6,31.5,26.9,77.4,0.0,0.0,0.0,,26.6,15.1,147.6,1007.3,79.3,20.0,305.6,26.4,10.0,0.14
2019-06-08,1559926800,36.1,27.7,31.6,27.1,77.9,0.0,0.0,0.0,,25.9,14.0,168.6,1005.8,93.6,20.0,292.1,25.1,9.0,0.17
2019-06-09,1560013200,38.5,29.2,32.9,25.6,67.1,0.0,0.0,0.0,,28.1,15.1,203.2,1002.9,78.7,20.0,308.0,26.5,10.0,0.21
2019-06-10,1560099600,39.1,30.1,33.9,25.5,62.9,0.0,0.0,0.0,,31.3,17.3,227.3,1000.8,94.1,20.0,310.3,26.9,10.0,0.25
2019-06-11,1560186000,39.1,30.5,34.0,25.3,61.5,0.0,0.0,0.0,,32.8,16.9,224.7,1001.5,94.7,20.0,295.4,25.6,9.0,0.28
2019-06-12,1560272400,38.6,30.3,33.7,24.8,61.0,0.0,0.0,0.0,,35.3,17.6,224.8,1002.4,93.8,20.0,293.8,25.4,9.0,0.32
2019-06-13,1560358800,37.8,30.9,33.4,24.0,58.4,0.0,0.0,0.0,,36.0,18.0,246.4,1002.4,96.6,20.0,231.0,20.0,8.0,0.35
2019-06-14,1560445200,36.0,30.8,33.0,24.6,61.8,0.0,0.0,0.0,,32.4,17.3,238.5,1002.3,97.8,20.0,215.9,18.6,7.0,0.39
2019-06-15,1560531600,37.8,30.4,33.2,24.8,62.2,0.1,100.0,4.17,['rain'],37.4,21.2,235.3,1002.0,94.0,20.0,263.5,22.5,9.0,0.42
2019-06-16,1560618000,36.6,30.4,32.9,24.7,62.7,1.9,100.0,20.83,['rain'],37.8,19.4,239.8,1001.6,96.0,20.0,211.1,18.2,7.0,0.46
2019-06-17,1560704400,38.1,29.5,32.9,25.0,64.2,0.4,100.0,4.17,['rain'],29.2,14.4,213.0,1002.3,97.0,20.0,268.3,23.0,9.0,0.5
2019-06-18,1560790800,35.1,29.1,31.7,25.7,71.6,10.0,100.0,4.17,['rain'],27.4,10.8,202.3,1003.8,95.6,17.8,279.0,24.3,9.0,0.53
2019-06-19,1560877200,36.6,29.2,32.5,25.7,68.5,0.0,0.0,0.0,,29.2,13.3,198.4,1004.2,80.9,20.0,277.7,24.0,9.0,0.56
2019-06-20,1560963600,37.6,29.6,33.3,26.2,67.6,0.0,0.0,0.0,,26.3,13.3,171.2,1003.8,70.8,20.0,285.7,24.7,9.0,0.59
2019-06-21,1561050000,39.3,30.5,34.0,26.9,67.6,0.0,0.0,0.0,,31.0,15.8,176.9,1002.5,36.4,20.0,301.3,26.1,10.0,0.62
2019-06-22,1561136400,39.5,31.0,34.4,26.7,66.0,0.0,0.0,0.0,,36.7,19.4,160.9,1001.1,69.5,20.0,307.9,26.6,10.0,0.66
2019-06-23,1561222800,40.1,30.7,34.4,27.0,66.9,0.0,0.0,0.0,,30.2,16.6,168.8,1001.0,95.0,20.0,287.5,25.0,9.0,0.69
2019-06-24,1561309200,37.6,31.1,33.8,25.8,64.0,0.0,0.0,0.0,,30.2,15.8,225.5,1003.4,94.3,20.0,251.8,21.8,8.0,0.72
2019-06-25,1561395600,37.8,30.7,33.8,24.9,60.8,0.0,0.0,0.0,,31.0,15.1,207.2,1004.0,87.3,20.0,294.6,25.6,9.0,0.75
2019-06-26,1561482000,38.2,31.1,33.9,23.8,56.5,0.1,100.0,4.17,['rain'],43.9,23.8,234.5,1001.9,88.8,20.0,287.2,24.9,9.0,0.79
2019-06-27,1561568400,38.4,30.9,34.0,23.7,55.9,0.0,0.0,0.0,,47.9,27.4,237.4,999.0,96.2,20.0,283.7,24.6,9.0,0.82
2019-06-28,1561654800,38.4,31.9,34.2,23.6,54.6,0.0,0.0,0.0,,45.0,25.6,239.9,998.6,71.5,20.0,283.0,24.3,9.0,0.85
2019-06-29,1561741200,38.8,32.0,34.4,23.6,54.0,0.0,0.0,0.0,,47.2,26.3,242.7,999.3,90.1,20.0,302.9,26.4,9.0,0.88
2019-06-30,1561827600,38.0,31.1,34.2,23.4,54.1,0.0,0.0,0.0,,36.7,20.5,248.4,1000.7,90.6,20.0,275.0,23.9,9.0,0.92
2019-07-01,1561914000,35.4,26.4,31.9,24.3,65.3,2.4,100.0,12.5,['rain'],31.0,13.3,269.5,1001.3,97.4,18.8,155.9,13.5,5.0,0.95
2019-07-02,1562000400,30.5,26.1,28.7,25.8,84.7,9.0,100.0,8.33,['rain'],25.9,11.5,265.7,1000.9,100.0,16.2,118.1,10.0,6.0,0.98
2019-07-03,1562086800,29.7,25.7,27.6,25.3,87.4,75.0,100.0,16.67,['rain'],43.9,34.2,249.0,997.9,100.0,8.4,24.8,2.0,1.0,0.0
2019-07-04,1562173200,35.1,26.1,29.7,24.6,75.1,51.0,100.0,4.17,['rain'],48.2,24.1,209.7,999.5,96.0,18.8,217.4,18.9,8.0,0.05
2019-07-05,1562259600,35.7,27.7,31.3,24.8,69.8,0.0,0.0,0.0,,32.8,16.9,212.6,1002.3,95.9,20.0,297.1,25.7,9.0,0.09
2019-07-06,1562346000,36.6,28.9,32.2,24.5,65.1,0.0,0.0,0.0,,33.5,19.4,235.3,1001.7,95.2,20.0,290.8,25.1,9.0,0.12
2019-07-07,1562432400,36.1,29.4,32.5,24.4,63.2,0.0,0.0,0.0,,32.0,28.8,236.2,1001.6,97.7,20.0,283.6,24.4,9.0,0.16
2019-07-08,1562518800,37.2,30.2,33.2,24.5,61.2,0.0,0.0,0.0,,32.0,18.0,236.0,1002.2,96.5,20.0,276.2,24.0,9.0,0.19
2019-07-09,1562605200,35.6,30.5,32.6,24.5,62.7,0.0,0.0,0.0,,37.8,23.0,244.8,1002.0,98.3,20.0,247.9,21.3,9.0,0.25
2019-07-10,1562691600,36.2,30.0,32.4,24.3,62.9,0.0,0.0,0.0,,28.4,15.5,245.5,1002.9,98.1,20.0,190.3,16.4,7.0,0.26
2019-07-11,1562778000,34.7,28.7,31.6,24.8,68.0,0.1,100.0,4.17,['rain'],27.0,15.1,233.1,1005.3,97.4,20.0,219.5,19.0,8.0,0.3
2019-07-12,1562864400,37.7,29.3,32.9,25.2,65.4,0.0,0.0,0.0,,28.8,14.8,217.3,1004.4,95.1,20.0,276.1,23.9,9.0,0.33
2019-07-13,1562950800,36.7,29.8,33.1,25.0,63.5,0.0,0.0,0.0,,34.6,20.5,229.5,1002.6,97.1,20.0,265.2,22.6,9.0,0.37
2019-07-14,1563037200,36.3,30.4,33.2,24.9,62.6,0.0,0.0,0.0,,29.5,14.2,237.9,1001.1,97.4,20.0,210.5,18.0,7.0,0.4
2019-07-15,1563123600,37.3,28.7,32.5,25.4,67.4,0.0,0.0,0.0,,29.5,14.4,197.6,1001.1,96.6,20.0,279.9,24.0,9.0,0.44
2019-07-16,1563210000,36.1,29.4,32.4,26.3,71.3,1.4,100.0,12.5,['rain'],32.4,15.8,145.8,1002.1,91.8,20.0,290.4,25.1,9.0,0.48
2019-07-17,1563296400,36.2,28.8,32.6,26.8,72.1,0.0,0.0,0.0,,31.0,14.8,142.4,1001.7,81.1,20.0,294.1,25.4,10.0,0.5
2019-07-18,1563382800,38.8,27.7,33.3,25.7,65.8,0.0,0.0,0.0,,26.3,12.6,216.9,1000.4,89.0,20.0,290.6,25.1,10.0,0.54
2019-07-19,1563469200,40.1,31.3,34.8,25.1,58.2,0.0,0.0,0.0,,30.6,16.9,224.1,1000.0,90.6,20.0,294.6,25.4,9.0,0.58
2019-07-20,1563555600,37.3,30.3,33.6,25.3,62.5,11.0,100.0,4.17,['rain'],34.2,18.7,199.2,1002.5,96.0,20.0,288.2,25.0,9.0,0.61
2019-07-21,1563642000,38.7,29.6,33.5,24.7,61.1,0.1,100.0,4.17,['rain'],26.6,11.9,217.1,1003.4,86.6,20.0,285.8,24.7,10.0,0.64
2019-07-22,1563728400,37.2,30.6,32.9,23.8,59.6,0.7,100.0,8.33,['rain'],38.2,18.4,235.4,1002.7,94.8,20.0,289.5,25.1,9.0,0.67
2019-07-23,1563814800,35.1,29.1,32.0,23.0,59.4,0.2,100.0,4.17,['rain'],42.8,23.8,239.1,1002.0,96.9,20.0,140.5,12.3,7.0,0.71
2019-07-24,1563901200,35.3,29.6,32.0,22.9,59.2,0.1,100.0,4.17,['rain'],37.8,21.2,238.2,1002.6,95.5,20.0,203.8,17.6,7.0,0.74
2019-07-25,1563987600,34.7,29.5,31.6,23.4,62.1,0.0,0.0,0.0,,31.0,14.4,232.9,1004.6,95.2,20.0,233.1,20.0,8.0,0.75
2019-07-26,1564074000,35.8,28.6,31.7,23.7,63.1,1.1,100.0,4.17,['rain'],29.9,14.2,218.6,1004.4,73.8,20.0,279.3,24.1,9.0,0.81
2019-07-27,1564160400,37.1,28.3,32.3,24.2,63.0,0.2,100.0,4.17,['rain'],30.6,14.4,208.7,1003.6,72.7,20.0,289.3,25.1,10.0,0.84
2019-07-28,1564246800,37.0,29.5,32.8,25.4,65.9,2.1,100.0,8.33,['rain'],23.4,11.9,204.1,1003.7,90.4,20.0,278.7,24.0,9.0,0.87
2019-07-29,1564333200,37.0,28.7,32.9,24.8,63.6,0.1,100.0,4.17,['rain'],31.0,13.0,219.2,1003.5,74.8,20.0,269.9,23.2,9.0,0.9
2019-07-30,1564419600,33.6,26.1,29.9,25.0,75.9,0.1,100.0,4.17,['rain'],34.6,13.3,275.9,1002.8,87.0,17.5,184.5,15.9,7.0,0.94
2019-07-31,1564506000,30.0,25.7,27.6,25.3,87.5,44.0,100.0,8.33,['rain'],29.5,14.0,304.0,1002.4,99.2,15.0,98.3,8.4,5.0,0.97
2019-08-01,1564592400,33.1,25.6,29.1,25.0,79.2,1.0,100.0,4.17,['rain'],24.8,13.0,250.7,1000.0,97.2,20.0,163.6,14.1,7.0,0.0
2019-08-02,1564678800,32.4,25.6,29.1,24.9,78.3,16.0,100.0,8.33,['rain'],28.8,11.5,267.8,998.3,99.5,17.5,72.9,6.3,3.0,0.04
2019-08-03,1564765200,32.2,27.6,29.1,24.3,75.5,1.0,100.0,4.17,['rain'],41.0,21.2,232.1,996.5,97.9,18.8,68.1,5.7,2.0,0.07
2019-08-04,1564851600,32.7,27.1,29.5,24.7,76.2,0.1,100.0,4.17,['rain'],35.3,17.3,151.0,998.9,99.3,17.6,167.9,14.4,6.0,0.11
2019-08-05,1564938000,32.8,27.6,29.9,26.1,80.4,4.4,100.0,29.17,['rain'],26.3,11.2,6.8,1002.1,93.6,20.0,210.7,18.1,8.0,0.14
2019-08-06,1565024400,32.4,25.4,29.6,26.2,82.5,3.0,100.0,4.17,['rain'],24.8,9.7,345.9,1003.1,86.9,18.8,238.4,20.6,9.0,0.18
2019-08-07,1565110800,36.0,26.9,31.5,26.4,75.4,0.1,100.0,4.17,['rain'],25.2,14.4,253.1,1000.9,59.4,18.8,286.7,24.7,9.0,0.21
2019-08-08,1565197200,36.8,25.9,32.0,26.2,72.9,1.0,100.0,4.17,['rain'],22.3,10.7,238.3,999.2,67.5,17.5,291.6,25.3,10.0,0.25
2019-08-09,1565283600,33.7,25.5,30.2,25.9,78.2,5.0,100.0,4.17,['rain'],24.5,10.8,320.6,999.7,64.9,18.7,274.9,23.7,9.0,0.28
2019-08-10,1565370000,33.1,27.7,30.7,26.6,79.3,24.0,100.0,8.33,['rain'],21.2,10.7,209.4,1000.2,62.8,16.3,264.7,23.0,9.0,0.32
2019-08-11,1565456400,36.8,27.3,32.1,25.9,71.0,4.0,100.0,4.17,['rain'],25.9,11.5,214.2,1001.0,76.1,17.6,277.3,23.7,9.0,0.35
2019-08-12,1565542800,35.9,28.7,32.3,24.6,65.0,0.3,100.0,4.17,['rain'],33.1,16.2,237.9,1001.9,75.4,20.0,264.8,22.8,9.0,0.38
2019-08-13,1565629200,34.8,29.9,31.9,23.6,61.8,0.0,0.0,0.0,,40.3,22.7,244.5,1002.3,86.4,20.0,229.9,19.8,8.0,0.42
2019-08-14,1565715600,37.5,30.1,33.0,24.1,60.1,0.1,100.0,4.17,['rain'],37.1,18.0,246.6,1002.0,59.3,20.0,286.2,24.7,10.0,0.45
2019-08-15,1565802000,37.3,29.9,32.9,24.2,60.8,2.8,100.0,8.33,['rain'],27.7,13.3,244.1,1001.8,73.8,20.0,274.9,23.8,9.0,0.5
2019-08-16,1565888400,35.1,27.6,30.1,25.0,74.8,5.0,100.0,4.17,['rain'],38.2,12.6,208.5,1002.2,97.6,20.0,158.3,13.6,9.0,0.52
2019-08-17,1565974800,33.2,27.3,30.3,25.2,74.9,2.6,100.0,25.0,['rain'],42.5,11.5,202.2,1003.8,98.2,18.7,172.7,14.9,7.0,0.56
2019-08-18,1566061200,35.3,28.9,31.6,24.0,64.9,0.0,0.0,0.0,,39.2,21.2,231.3,1004.5,96.8,20.0,208.4,18.0,8.0,0.59
2019-08-19,1566147600,36.2,29.4,32.6,24.0,61.1,0.2,100.0,4.17,['rain'],30.6,16.6,242.3,1002.8,95.9,20.0,187.2,16.1,6.0,0.62
2019-08-20,1566234000,31.1,26.4,28.5,25.2,82.6,1.0,100.0,4.17,['rain'],25.2,9.7,316.8,1003.0,93.8,17.6,92.2,8.1,4.0,0.66
2019-08-21,1566320400,31.6,25.9,29.1,26.0,83.5,18.0,100.0,4.17,['rain'],27.7,8.3,138.3,1004.4,96.8,20.0,134.6,11.7,4.0,0.69
2019-08-22,1566406800,32.4,26.9,29.2,25.4,80.6,0.2,100.0,4.17,['rain'],28.1,11.2,211.8,1005.1,96.2,20.0,125.6,10.9,4.0,0.72
2019-08-23,1566493200,30.1,26.2,27.9,25.3,86.0,4.0,100.0,8.33,['rain'],30.6,13.0,331.6,1006.8,97.9,18.8,101.8,8.6,4.0,0.75
2019-08-24,1566579600,28.2,25.8,27.1,25.0,88.2,6.0,100.0,8.33,['rain'],26.6,11.5,332.9,1005.5,97.3,12.5,52.5,4.7,3.0,0.79
2019-08-25,1566666000,32.4,25.3,28.9,25.5,82.3,4.7,100.0,29.17,['rain'],26.6,8.3,228.3,1003.8,95.0,20.0,232.6,20.2,8.0,0.82
2019-08-26,1566752400,34.3,26.1,29.4,25.3,79.7,0.3,100.0,4.17,['rain'],29.5,15.1,207.4,1002.6,90.4,20.0,200.3,17.5,8.0,0.86
2019-08-27,1566838800,32.1,27.2,29.3,25.5,80.6,3.4,100.0,25.0,['rain'],21.2,17.8,192.9,1004.0,92.5,17.6,167.0,14.2,7.0,0.89
2019-08-28,1566925200,32.2,26.4,29.2,26.2,84.4,11.0,100.0,4.17,['rain'],27.0,13.7,353.7,1006.0,85.3,18.8,210.7,18.2,7.0,0.93
2019-08-29,1567011600,31.4,26.7,28.3,25.9,87.2,21.1,100.0,8.33,['rain'],59.4,33.5,333.7,1001.5,95.4,16.3,131.7,11.4,6.0,0.96
2019-08-30,1567098000,29.2,24.7,27.4,24.6,84.9,40.3,100.0,12.5,['rain'],64.8,39.2,92.9,1000.6,97.7,15.3,95.5,8.2,5.0,0.0
2019-08-31,1567184400,29.3,25.6,27.6,25.0,85.6,2.0,100.0,4.17,['rain'],32.0,18.0,128.6,1004.3,97.0,18.8,104.4,9.1,5.0,0.03
2019-09-01,1567270800,30.7,25.6,27.3,25.3,88.7,1.1,100.0,8.33,['rain'],32.0,19.8,338.0,1005.6,97.9,15.0,99.7,8.7,4.0,0.06
2019-09-02,1567357200,30.7,25.2,27.2,24.8,87.3,122.0,100.0,16.67,['rain'],49.3,27.4,351.7,1004.2,99.2,11.8,75.1,6.6,3.0,0.09
2019-09-03,1567443600,27.5,24.7,26.5,24.9,91.0,311.0,100.0,16.67,['rain'],72.0,34.9,3.2,1002.5,98.8,10.6,35.5,3.0,2.0,0.13
2019-09-04,1567530000,27.4,24.6,26.1,24.4,90.2,248.6,100.0,16.67,['rain'],57.2,32.4,338.5,1001.7,100.0,3.8,18.1,1.5,1.0,0.16
2019-09-05,1567616400,28.2,24.2,25.9,24.3,91.2,195.0,100.0,16.67,['rain'],36.0,17.3,267.9,1003.4,100.0,8.3,41.8,3.6,2.0,0.2
2019-09-06,1567702800,33.4,24.7,28.8,25.8,84.5,0.4,100.0,4.17,['rain'],19.8,10.8,199.3,1003.3,91.6,18.8,235.3,20.3,8.0,0.25
2019-09-07,1567789200,35.1,26.6,30.3,26.4,80.4,0.0,0.0,0.0,,22.3,10.8,193.6,1003.6,35.3,20.0,280.2,24.2,9.0,0.26
2019-09-08,1567875600,38.1,27.7,31.6,26.4,75.2,0.0,0.0,0.0,,20.5,14.4,212.4,1003.1,74.3,20.0,280.8,24.2,9.0,0.3
2019-09-09,1567962000,36.7,29.1,32.3,26.1,71.0,0.0,0.0,0.0,,24.5,13.3,220.0,1002.2,96.0,20.0,258.2,22.2,9.0,0.33
2019-09-10,1568048400,32.7,28.7,30.4,25.2,74.6,0.0,0.0,0.0,,21.2,10.4,199.9,1004.7,97.1,20.0,175.2,15.0,7.0,0.37
2019-09-11,1568134800,35.2,27.6,30.2,24.8,74.2,0.0,0.0,0.0,,22.0,11.9,231.8,1009.1,70.7,20.0,231.2,19.9,8.0,0.4
2019-09-12,1568221200,31.2,27.2,29.1,25.8,82.7,1.3,100.0,41.67,['rain'],27.4,12.2,6.9,1009.8,80.7,20.0,214.9,18.4,7.0,0.43
2019-09-13,1568307600,32.7,26.6,29.6,25.5,79.3,0.2,100.0,8.33,['rain'],24.8,12.2,37.7,1008.2,59.5,20.0,251.2,21.7,8.0,0.47
2019-09-14,1568394000,33.2,26.7,29.9,25.7,78.8,0.1,100.0,4.17,['rain'],21.2,10.8,12.6,1008.2,42.7,20.0,270.3,23.3,9.0,0.5
2019-09-15,1568480400,33.1,27.1,29.9,24.7,74.7,0.1,100.0,4.17,['rain'],19.1,9.4,239.3,1007.9,41.1,20.0,281.2,24.3,9.0,0.53
2019-09-16,1568566800,32.7,26.1,29.5,25.4,79.5,1.0,100.0,25.0,['rain'],25.9,10.4,134.3,1007.2,52.2,20.0,256.3,22.2,9.0,0.57
2019-09-17,1568653200,33.2,26.6,30.0,26.0,79.5,2.0,100.0,4.17,['rain'],27.4,14.0,49.9,1008.4,48.6,18.8,247.7,21.3,8.0,0.6
2019-09-18,1568739600,31.4,25.2,28.4,25.5,84.6,8.0,100.0,8.33,['rain'],44.3,20.9,31.3,1010.3,90.1,19.9,156.5,13.5,7.0,0.64
2019-09-19,1568826000,30.1,25.6,27.4,25.0,87.0,67.7,100.0,16.67,['rain'],39.2,20.9,30.0,1011.2,76.1,14.0,158.9,13.7,7.0,0.67
2019-09-20,1568912400,29.0,25.1,27.2,24.8,86.8,36.8,100.0,16.67,['rain'],31.7,15.1,12.9,1010.7,81.0,12.0,142.3,12.3,5.0,0.71
2019-09-21,1568998800,31.2,24.2,27.9,23.2,76.7,12.0,100.0,4.17,['rain'],38.2,19.8,12.4,1011.1,54.5,18.8,219.1,18.8,8.0,0.74
2019-09-22,1569085200,30.6,25.4,27.8,21.5,69.9,3.0,100.0,4.17,['rain'],40.7,21.6,12.8,1014.2,63.3,17.5,218.4,18.8,8.0,0.75
2019-09-23,1569171600,29.8,23.7,27.2,21.5,72.4,0.1,100.0,4.17,['rain'],32.4,17.3,16.8,1016.4,55.3,20.0,211.4,18.3,8.0,0.81
2019-09-24,1569258000,30.4,23.7,27.3,22.0,74.3,0.4,100.0,16.67,['rain'],33.1,18.0,12.6,1017.1,44.9,20.0,218.3,18.8,8.0,0.84
2019-09-25,1569344400,29.0,23.7,26.5,22.6,79.7,5.2,100.0,37.5,['rain'],31.0,16.2,329.7,1017.2,68.3,20.0,94.8,8.2,3.0,0.88
2019-09-26,1569430800,31.1,25.1,27.9,23.4,77.4,0.1,100.0,4.17,['rain'],20.5,10.8,3.8,1016.8,47.9,20.0,219.3,18.8,8.0,0.91
2019-09-27,1569517200,30.7,24.6,27.7,23.6,79.4,0.2,100.0,8.33,['rain'],24.8,12.6,6.4,1016.6,47.1,20.0,213.6,18.5,8.0,0.95
2019-09-28,1569603600,31.1,24.4,27.7,23.3,78.1,0.1,100.0,4.17,['rain'],23.8,10.4,343.5,1015.5,40.9,20.0,246.2,21.1,8.0,0.98
2019-09-29,1569690000,32.1,24.1,27.7,22.5,74.8,0.0,0.0,0.0,,21.2,11.5,281.6,1013.9,29.8,20.0,277.8,24.1,9.0,0.0
2019-09-30,1569776400,32.5,23.1,27.5,22.0,73.8,0.0,0.0,0.0,,20.9,12.6,173.4,1010.9,29.3,20.0,282.3,24.3,9.0,0.05
2019-10-01,1569862800,31.7,23.4,27.9,23.5,77.8,0.0,0.0,0.0,,28.4,16.2,134.1,1009.8,31.2,20.0,268.2,23.2,9.0,0.08
2019-10-02,1569949200,31.9,25.7,28.8,25.6,83.7,0.0,0.0,0.0,,26.6,15.5,129.9,1009.8,34.8,20.0,261.5,22.5,9.0,0.11
2019-10-03,1570035600,32.7,26.8,28.9,25.6,82.7,0.7,100.0,4.17,['rain'],27.4,10.1,113.3,1009.9,76.7,19.9,227.5,19.6,9.0,0.15
2019-10-04,1570122000,32.4,24.4,28.0,24.5,81.8,4.0,100.0,29.17,['rain'],22.0,21.6,171.5,1010.0,84.6,17.5,188.0,16.4,7.0,0.18
2019-10-05,1570208400,31.3,24.4,27.5,24.3,83.3,9.0,100.0,4.17,['rain'],26.3,14.0,79.5,1011.4,68.5,18.8,191.4,16.6,7.0,0.25
2019-10-06,1570294800,31.8,25.6,27.8,24.6,83.1,2.3,100.0,50.0,['rain'],22.0,10.8,14.3,1012.7,56.0,20.0,195.7,16.9,8.0,0.25
2019-10-07,1570381200,31.0,24.8,27.3,24.2,84.0,3.6,100.0,54.17,['rain'],32.0,15.1,0.9,1012.8,64.7,19.9,202.2,17.7,8.0,0.28
2019-10-08,1570467600,27.5,24.6,26.1,24.2,89.6,45.0,100.0,16.67,['rain'],34.2,16.9,3.2,1013.4,96.6,10.6,58.9,5.1,2.0,0.31
2019-10-09,1570554000,28.8,24.1,26.3,24.4,89.4,17.0,100.0,12.5,['rain'],26.6,10.8,357.6,1013.2,83.4,18.7,120.1,10.2,5.0,0.35
2019-10-10,1570640400,30.3,24.6,27.4,24.7,85.7,0.3,100.0,12.5,['rain'],25.2,12.2,147.9,1012.1,53.3,19.9,205.1,17.8,8.0,0.38
2019-10-11,1570726800,31.6,25.3,28.0,24.8,83.7,0.0,0.0,0.0,,25.9,13.7,144.8,1010.9,40.3,20.0,237.5,20.5,8.0,0.41
2019-10-12,1570813200,31.5,25.6,28.1,24.8,83.3,0.3,100.0,12.5,['rain'],23.4,11.9,141.9,1010.9,37.3,20.0,234.5,20.3,9.0,0.44
2019-10-13,1570899600,31.6,26.1,28.1,24.8,83.1,1.6,100.0,41.67,['rain'],27.4,11.2,103.4,1012.7,47.5,18.8,198.8,17.2,8.0,0.48
2019-10-14,1570986000,29.3,24.9,26.5,24.3,87.9,21.0,100.0,12.5,['rain'],41.8,20.9,29.7,1015.7,87.5,16.3,138.3,12.0,6.0,0.5
2019-10-15,1571072400,27.3,23.1,25.5,24.2,92.4,250.0,100.0,16.67,['rain'],36.7,21.2,40.8,1016.2,97.0,8.1,61.4,5.2,3.0,0.55
2019-10-16,1571158800,27.3,22.9,25.1,24.0,93.2,171.0,100.0,8.33,['rain'],36.4,16.2,25.1,1016.1,94.4,10.9,130.3,11.2,5.0,0.58
2019-10-17,1571245200,30.6,23.1,26.8,23.9,84.5,5.0,100.0,8.33,['rain'],37.4,18.0,32.8,1015.6,69.9,16.8,186.3,16.1,7.0,0.62
2019-10-18,1571331600,29.2,24.1,26.0,23.6,86.6,13.0,100.0,8.33,['rain'],45.0,25.6,25.0,1016.2,75.2,16.3,106.5,9.2,4.0,0.65
2019-10-19,1571418000,26.6,23.1,25.0,22.4,85.6,0.7,100.0,4.17,['rain'],34.2,20.9,4.6,1016.7,75.5,19.7,100.9,8.7,4.0,0.69
2019-10-20,1571504400,28.4,22.6,25.7,23.4,87.5,1.6,100.0,50.0,['rain'],26.6,12.2,341.9,1015.3,53.9,20.0,179.6,15.4,6.0,0.72
2019-10-21,1571590800,30.2,23.5,26.3,23.7,85.9,0.6,100.0,16.67,['rain'],21.2,13.7,168.5,1012.3,50.5,20.0,199.6,17.3,7.0,0.75
2019-10-22,1571677200,30.4,23.6,27.1,24.3,85.4,0.0,0.0,0.0,,29.5,18.4,155.1,1009.0,32.0,20.0,236.9,20.5,8.0,0.79
2019-10-23,1571763600,31.2,23.7,28.0,25.4,86.6,0.0,0.0,0.0,,25.6,14.0,138.3,1008.3,35.4,20.0,236.3,20.4,8.0,0.83
2019-10-24,1571850000,28.2,25.2,26.7,25.0,90.5,51.0,100.0,8.33,['rain'],38.2,20.2,16.6,1012.0,85.5,16.6,116.6,10.1,6.0,0.86
2019-10-25,1571936400,26.8,24.1,25.5,23.7,89.9,6.0,100.0,8.33,['rain'],28.8,15.1,344.3,1014.6,94.5,14.3,56.6,4.9,2.0,0.9
2019-10-26,1572022800,27.8,24.1,26.0,24.6,92.1,28.0,100.0,12.5,['rain'],28.1,14.4,49.0,1014.4,86.3,18.5,136.8,11.6,6.0,0.93
2019-10-27,1572109200,29.2,24.4,26.8,24.7,88.5,3.1,100.0,8.33,['rain'],23.8,10.8,94.0,1013.4,65.2,19.9,178.1,15.4,7.0,0.97
2019-10-28,1572195600,29.1,21.7,25.6,23.5,88.1,8.0,100.0,4.17,['rain'],53.3,29.9,17.0,1014.2,72.7,16.7,125.5,10.7,5.0,0.0
2019-10-29,1572282000,27.1,19.8,23.5,17.9,71.6,7.0,100.0,4.17,['rain'],38.2,22.7,354.9,1016.7,60.2,17.5,188.8,16.4,8.0,0.03
2019-10-30,1572368400,27.3,20.4,24.1,18.3,70.9,0.0,0.0,0.0,,38.5,22.3,352.7,1015.6,83.9,20.0,197.0,16.7,7.0,0.07
2019-10-31,1572454800,24.2,21.4,22.9,17.6,72.3,6.6,100.0,20.83,['rain'],42.1,23.0,348.4,1014.2,98.7,19.8,52.1,4.6,2.0,0.1
2019-11-01,1572541200,22.4,19.8,21.3,19.4,88.5,53.0,100.0,12.5,['rain'],55.4,26.6,325.4,1013.8,100.0,10.2,14.5,1.2,1.0,0.13
2019-11-02,1572627600,24.7,21.3,23.1,21.5,90.6,22.0,100.0,12.5,['rain'],31.3,15.8,322.2,1013.6,99.3,13.8,35.3,3.0,2.0,0.16
2019-11-03,1572714000,28.3,22.5,25.0,22.1,84.5,7.0,100.0,4.17,['rain'],34.6,19.1,359.4,1014.3,58.5,18.7,162.0,14.0,7.0,0.2
2019-11-04,1572800400,26.3,21.8,24.1,21.6,86.2,0.2,100.0,4.17,['rain'],37.1,19.4,351.8,1015.2,63.5,19.9,148.3,12.7,6.0,0.25
2019-11-05,1572886800,26.1,20.7,23.5,20.5,84.2,0.0,0.0,0.0,,28.1,14.8,356.5,1013.5,54.0,16.2,179.5,15.6,7.0,0.26
2019-11-06,1572973200,27.0,19.8,23.7,20.5,83.2,0.0,0.0,0.0,,19.4,10.4,340.5,1011.4,57.6,18.8,201.0,17.4,7.0,0.29
2019-11-07,1573059600,26.7,22.6,24.5,21.4,83.3,2.2,100.0,8.33,['rain'],34.9,19.4,14.2,1014.3,92.3,18.6,166.1,14.5,6.0,0.33
2019-11-08,1573146000,25.9,20.2,23.3,19.6,80.6,1.4,100.0,8.33,['rain'],37.4,20.9,8.1,1017.2,60.7,15.8,170.2,14.8,6.0,0.36
