Datetime,DatetimeEpoch,Tempmax,Tempmin,Temp,Dew,Humidity,Precip,Precipprob,Precipcover,Preciptype,Windgust,Windspeed,Winddir,Pressure,Cloudcover,Visibility,Solarradiation,Solarenergy,Uvindex,Moonphase
2022-10-04,1664816400,31.0,25.0,27.4,24.8,86.6,10.8,100.0,41.67,rain,31.0,15.0,80.1,1009.1,59.6,9.7,194.5,16.7,6.0,0.3
2022-10-05,1664902800,31.0,25.0,27.3,24.7,86.1,3.7,100.0,29.17,rain,35.3,16.2,98.4,1009.8,55.9,10.9,290.1,25.0,10.0,0.33
2022-10-06,1664989200,29.5,25.0,26.6,24.7,89.8,2.3,100.0,33.33,rain,18.4,17.5,110.3,1010.3,62.5,10.5,69.4,6.0,4.0,0.37
2022-10-07,1665075600,32.4,24.5,27.6,24.8,85.5,14.0,100.0,4.17,rain,27.0,13.7,97.5,1009.6,49.9,10.6,288.8,24.9,10.0,0.4
2022-10-08,1665162000,26.3,24.3,25.2,24.7,97.0,15.4,100.0,4.17,rain,27.0,9.0,318.3,1010.4,77.3,8.7,59.4,5.0,3.0,0.44
2022-10-09,1665248400,29.0,24.0,26.1,24.9,93.5,2.4,100.0,4.17,rain,32.8,9.9,124.3,1010.7,77.0,9.0,114.1,9.9,6.0,0.48
2022-10-10,1665334800,31.0,24.4,26.7,24.6,89.0,4.2,100.0,4.17,rain,18.0,10.6,108.9,1011.0,72.1,9.4,48.8,4.2,2.0,0.5
2022-10-11,1665421200,30.3,24.0,26.8,24.5,88.1,4.1,100.0,4.17,rain,13.0,9.3,318.2,1010.4,67.3,9.5,231.0,19.9,9.0,0.54
2022-10-12,1665507600,31.5,25.0,27.7,24.5,84.0,0.1,100.0,4.17,rain,25.9,10.2,345.6,1009.0,70.9,10.5,199.0,17.3,9.0,0.58
2022-10-13,1665594000,31.5,25.0,27.6,24.0,82.1,0.4,100.0,12.5,rain,26.3,16.0,334.2,1007.9,63.6,10.0,212.2,18.4,8.0,0.61
2022-10-14,1665680400,30.3,25.2,27.3,23.7,81.4,0.2,100.0,4.17,rain,29.5,14.1,329.2,1006.5,77.2,10.5,180.3,15.6,6.0,0.64
2022-10-15,1665766800,30.0,23.6,26.2,22.1,79.1,0.1,100.0,4.17,rain,27.0,12.6,319.1,1006.5,54.2,10.6,210.1,18.1,10.0,0.67
2022-10-16,1665853200,31.5,22.0,26.4,22.4,80.0,0.4,100.0,12.5,rain,21.6,10.7,328.1,1009.1,33.4,10.8,233.5,20.1,10.0,0.7
2022-10-17,1665939600,31.8,24.0,27.6,24.1,82.4,0.8,100.0,20.83,rain,14.4,13.0,308.8,1009.3,44.4,10.6,224.5,19.3,9.0,0.74
2022-10-18,1666026000,32.3,24.5,27.7,24.6,84.2,16.7,100.0,45.83,rain,24.1,13.9,349.6,1008.5,55.7,9.7,281.7,24.3,10.0,0.75
2022-10-19,1666112400,28.3,23.5,25.8,24.7,94.2,26.3,100.0,4.17,rain,25.9,12.1,128.0,1008.6,70.2,8.8,210.4,18.3,9.0,0.8
2022-10-20,1666198800,29.0,24.0,26.1,24.6,91.8,29.5,100.0,4.17,rain,32.8,14.3,97.6,1010.1,80.9,9.7,251.5,21.7,8.0,0.83
2022-10-21,1666285200,30.8,24.5,27.5,24.9,86.4,1.8,100.0,12.5,rain,29.2,14.3,128.3,1010.9,64.5,10.6,255.9,22.2,9.0,0.86
2022-10-22,1666371600,32.0,25.0,27.7,24.9,85.9,0.5,100.0,4.17,rain,17.6,11.7,305.3,1011.2,63.3,10.0,231.0,19.9,7.0,0.9
2022-10-23,1666458000,32.2,24.8,27.4,24.9,87.4,42.1,100.0,4.17,rain,10.1,11.2,304.3,1011.0,59.3,10.1,220.9,18.9,8.0,0.93
2022-10-24,1666544400,33.5,24.5,27.9,25.0,86.1,2.1,100.0,4.17,rain,31.7,15.1,256.6,1009.5,64.4,9.4,255.8,22.2,9.0,0.96
2022-10-25,1666630800,31.3,24.3,27.0,24.9,89.1,31.3,100.0,4.17,rain,9.0,10.3,229.6,1009.7,82.3,9.7,238.3,20.6,9.0,0.0
2022-10-26,1666717200,31.5,25.0,27.9,25.6,87.7,24.0,100.0,4.17,rain,29.5,9.8,138.9,1009.1,59.8,10.2,253.3,21.9,9.0,0.03
2022-10-27,1666803600,30.8,25.0,26.5,25.3,93.6,6.2,100.0,8.33,rain,30.2,12.5,14.2,1008.8,67.3,9.2,180.5,15.6,7.0,0.06
2022-10-28,1666890000,30.0,25.0,26.9,25.1,90.5,0.9,100.0,4.17,rain,16.9,9.8,302.5,1007.3,71.4,9.4,207.7,17.9,9.0,0.1
2022-10-29,1666976400,31.2,24.0,27.2,23.1,79.5,0.2,100.0,4.17,rain,25.9,12.4,3.4,1007.1,57.5,10.6,227.8,19.7,9.0,0.13
2022-10-30,1667062800,31.5,25.5,28.0,23.0,75.3,1.6,100.0,16.67,rain,37.1,15.7,14.3,1007.1,66.2,10.9,224.5,19.4,9.0,0.17
2022-10-31,1667149200,32.3,23.8,28.0,22.6,74.4,0.0,0.0,0.0,,25.2,16.2,356.8,1007.9,36.4,10.6,266.1,22.9,9.0,0.21
2022-11-01,1667235600,31.0,24.5,27.3,23.8,82.2,0.8,100.0,25.0,rain,14.0,10.6,1.2,1008.9,46.1,10.2,221.8,19.0,9.0,0.25
2022-11-02,1667322000,30.5,24.0,26.8,23.5,83.0,0.2,100.0,4.17,rain,34.6,12.5,106.4,1009.5,51.4,9.8,230.7,19.8,9.0,0.28
2022-11-03,1667408400,28.5,24.0,25.4,24.0,92.1,8.9,100.0,4.17,rain,34.6,9.6,85.1,1010.3,72.7,8.9,118.6,10.4,6.0,0.31
2022-11-04,1667494800,28.5,24.0,25.7,24.4,92.8,4.0,100.0,4.17,rain,37.4,13.6,72.7,1011.7,82.9,9.2,31.8,2.8,2.0,0.35
2022-11-05,1667581200,31.0,24.0,27.2,23.4,81.1,0.0,0.0,0.0,rain,39.2,16.6,97.6,1012.7,50.5,10.2,188.5,16.3,8.0,0.38
2022-11-06,1667667600,31.8,23.5,27.1,24.0,84.1,8.5,100.0,33.33,rain,24.5,9.4,54.6,1012.3,48.7,10.1,210.9,18.1,8.0,0.42
2022-11-07,1667754000,31.5,24.3,27.3,24.7,86.8,2.1,100.0,20.83,rain,23.8,10.1,238.8,1011.2,62.1,9.8,224.4,19.4,9.0,0.46
2022-11-08,1667840400,31.5,24.5,27.8,24.7,84.6,0.3,100.0,8.33,rain,15.5,9.0,75.9,1010.6,46.3,10.0,179.5,15.5,8.0,0.5
2022-11-09,1667926800,32.8,25.0,28.2,24.8,83.4,2.2,100.0,12.5,rain,9.4,10.8,221.3,1010.4,56.0,9.6,241.3,20.8,9.0,0.52
2022-11-10,1668013200,33.4,25.0,28.1,25.2,85.8,0.7,100.0,12.5,rain,30.6,9.4,57.2,1009.6,63.7,9.7,241.6,20.8,9.0,0.56
2022-11-11,1668099600,32.1,25.5,28.4,25.2,83.8,1.7,100.0,20.83,rain,31.3,13.0,91.5,1009.6,56.3,9.9,194.2,16.7,8.0,0.59
2022-11-12,1668186000,30.3,25.0,26.8,25.1,91.0,11.6,100.0,4.17,rain,38.9,10.5,353.6,1009.1,66.4,9.6,228.2,19.7,9.0,0.62
2022-11-13,1668272400,30.5,25.0,27.3,25.2,89.1,0.1,100.0,4.17,rain,46.4,17.6,88.1,1008.9,62.0,9.7,191.0,16.5,8.0,0.65
2022-11-14,1668358800,32.2,25.0,27.9,24.9,84.4,1.2,100.0,8.33,rain,40.7,18.9,86.8,1009.3,49.5,10.8,255.5,22.2,9.0,0.69
2022-11-15,1668445200,32.3,24.8,27.9,24.7,83.9,1.3,100.0,4.17,rain,44.6,17.9,97.2,1009.3,52.4,10.3,246.8,21.3,9.0,0.72
2022-11-16,1668531600,33.0,24.5,28.0,24.6,83.4,0.4,100.0,8.33,rain,40.7,16.6,85.1,1008.4,50.0,10.3,257.8,22.3,9.0,0.75
2022-11-17,1668618000,32.0,25.0,28.1,24.8,83.5,0.6,100.0,8.33,rain,34.6,17.0,91.1,1008.1,48.4,10.3,239.2,20.6,8.0,0.78
2022-11-18,1668704400,31.8,24.8,27.3,25.2,88.9,0.4,100.0,12.5,rain,35.6,17.0,129.0,1008.7,64.1,10.0,238.6,20.6,9.0,0.81
2022-11-19,1668790800,27.9,23.7,25.6,24.0,91.5,15.5,100.0,4.17,rain,40.0,13.9,352.3,1007.6,88.2,9.8,37.9,3.3,3.0,0.85
2022-11-20,1668877200,27.0,24.5,25.6,24.2,92.4,1.1,100.0,4.17,rain,28.4,13.0,344.4,1005.6,81.1,10.2,24.9,2.2,1.0,0.88
2022-11-21,1668963600,28.7,24.0,25.8,24.6,93.1,0.3,100.0,4.17,rain,22.0,7.9,312.4,1005.4,82.7,9.9,117.3,10.2,6.0,0.91
2022-11-22,1669050000,28.5,24.0,25.6,24.9,96.5,0.3,100.0,4.17,rain,17.3,10.3,229.6,1006.3,83.1,9.4,128.1,11.0,8.0,0.94
2022-11-23,1669136400,28.8,24.0,25.8,25.0,95.3,19.9,100.0,4.17,rain,27.7,18.5,148.6,1007.7,82.8,9.1,224.0,19.3,8.0,0.98
2022-11-24,1669222800,29.5,24.2,26.6,25.0,91.3,0.9,100.0,4.17,rain,55.4,18.4,121.7,1009.4,62.7,10.1,241.8,20.9,8.0,0.0
2022-11-25,1669309200,31.5,24.5,27.5,24.7,85.8,0.1,100.0,4.17,rain,28.8,14.3,128.6,1010.6,53.8,10.7,208.8,18.1,8.0,0.04
2022-11-26,1669395600,31.0,24.5,26.9,24.8,89.3,15.0,100.0,4.17,rain,18.0,13.1,106.5,1010.1,55.2,10.3,237.8,20.5,8.0,0.08
2022-11-27,1669482000,31.8,25.0,27.4,24.9,86.8,3.6,100.0,25.0,rain,61.2,14.3,122.4,1009.2,49.3,10.6,212.8,18.5,7.0,0.11
2022-11-28,1669568400,32.4,25.0,28.0,24.8,83.8,3.0,100.0,20.83,rain,38.9,15.7,109.1,1009.4,40.8,11.4,186.4,16.2,7.0,0.15
2022-11-29,1669654800,32.5,25.3,28.3,24.0,78.5,0.4,100.0,12.5,rain,26.6,12.7,113.1,1009.6,49.2,10.8,250.5,21.7,9.0,0.18
2022-11-30,1669741200,32.7,24.0,28.1,24.1,80.1,0.4,100.0,8.33,rain,36.7,13.0,93.6,1009.5,50.9,10.4,236.2,20.4,9.0,0.25
2022-12-01,1669827600,32.2,25.5,28.4,24.8,82.5,1.3,100.0,20.83,rain,46.4,10.8,85.2,1008.4,50.7,10.1,230.0,19.9,9.0,0.26
2022-12-02,1669914000,33.0,24.5,27.6,23.2,78.6,1.2,100.0,16.67,rain,51.8,24.5,73.9,1007.6,53.7,11.0,161.9,13.9,8.0,0.29
2022-12-03,1670000400,30.1,23.3,26.0,23.8,88.6,4.3,100.0,4.17,rain,48.2,20.5,84.4,1008.3,74.6,10.0,41.1,3.4,2.0,0.33
2022-12-04,1670086800,31.4,22.5,26.8,23.4,83.0,4.4,100.0,4.17,rain,48.2,20.8,91.8,1009.0,63.2,10.5,109.0,9.5,5.0,0.36
2022-12-05,1670173200,32.0,24.3,28.0,24.2,81.0,0.3,100.0,8.33,rain,41.8,17.0,88.1,1009.4,44.5,10.8,234.5,20.2,8.0,0.4
2022-12-06,1670259600,32.6,25.0,28.0,24.3,82.0,1.1,100.0,12.5,rain,31.0,15.0,62.3,1008.7,48.5,10.6,237.4,20.4,8.0,0.43
2022-12-07,1670346000,30.9,24.5,26.5,24.4,89.2,8.7,100.0,4.17,rain,51.8,8.2,40.7,1008.7,64.1,10.2,201.5,17.5,7.0,0.47
2022-12-08,1670432400,32.8,24.0,27.9,23.9,81.0,0.9,100.0,12.5,rain,27.4,12.3,91.5,1008.5,58.2,10.3,234.2,20.2,9.0,0.5
2022-12-09,1670518800,32.0,24.8,27.5,24.3,84.3,3.6,100.0,25.0,rain,16.9,10.7,61.7,1008.3,60.6,10.2,235.3,20.5,8.0,0.53
2022-12-10,1670605200,31.0,24.0,26.9,23.7,83.7,2.2,100.0,16.67,rain,29.9,12.7,154.5,1008.7,50.9,10.6,198.8,17.2,8.0,0.57
2022-12-11,1670691600,31.4,24.0,27.2,23.4,81.2,0.7,100.0,16.67,rain,35.6,13.1,97.6,1009.6,48.7,10.5,209.8,18.2,8.0,0.6
2022-12-12,1670778000,30.5,23.7,26.8,22.0,76.8,0.5,100.0,12.5,rain,36.0,13.5,86.2,1010.5,45.2,10.8,182.6,15.7,8.0,0.63
2022-12-13,1670864400,31.3,22.5,26.2,20.2,72.3,0.0,0.0,0.0,,31.0,10.7,23.1,1010.7,32.7,10.5,247.8,21.3,9.0,0.67
2022-12-14,1670950800,29.8,22.5,25.9,22.2,81.0,0.0,0.0,0.0,,9.7,10.2,343.5,1010.9,37.0,9.9,216.1,18.7,9.0,0.7
2022-12-15,1671037200,31.3,22.0,26.6,22.0,77.0,0.1,100.0,4.17,rain,16.2,8.4,335.9,1009.2,44.8,10.3,207.8,18.0,8.0,0.73
2022-12-16,1671123600,31.8,24.5,27.8,23.9,80.6,0.3,100.0,8.33,rain,31.7,11.2,71.9,1008.2,55.1,10.1,180.4,15.6,8.0,0.75
2022-12-17,1671210000,30.5,25.0,27.3,23.3,79.8,0.7,100.0,20.83,rain,29.2,9.9,42.8,1008.5,63.1,10.2,112.5,9.7,6.0,0.8
2022-12-18,1671296400,30.4,23.5,26.6,19.1,64.2,0.1,100.0,4.17,rain,38.9,23.3,23.1,1009.1,52.2,10.9,167.4,14.5,7.0,0.83
2022-12-19,1671382800,30.1,21.0,25.3,18.5,66.9,0.0,0.0,0.0,,31.7,15.2,11.4,1009.3,41.7,10.9,245.0,21.2,8.0,0.86
2022-12-20,1671469200,30.5,21.5,26.0,20.8,74.4,0.0,0.0,0.0,,20.9,8.4,324.3,1008.4,37.8,10.8,246.0,21.2,9.0,0.89
2022-12-21,1671555600,31.5,23.0,26.6,22.7,80.3,0.2,100.0,8.33,rain,26.3,9.3,288.3,1008.1,43.4,10.2,194.1,16.6,9.0,0.93
2022-12-22,1671642000,30.8,23.8,26.7,22.7,79.9,0.7,100.0,25.0,rain,15.5,10.8,315.7,1008.5,50.2,9.7,220.4,19.0,8.0,0.96
2022-12-23,1671728400,29.8,21.7,25.3,18.8,69.8,0.3,100.0,8.33,rain,25.6,11.2,57.6,1010.3,34.7,10.5,241.9,20.9,9.0,0.0
2022-12-24,1671814800,28.5,20.0,23.9,18.1,71.3,0.0,0.0,0.0,,10.1,10.7,0.4,1011.6,42.8,10.7,215.6,18.4,8.0,0.03
2022-12-25,1671901200,29.0,20.0,24.2,17.5,67.8,0.0,0.0,0.0,,11.9,10.4,341.0,1012.8,37.9,10.6,227.8,19.6,8.0,0.06
2022-12-26,1671987600,29.3,20.0,24.7,19.4,74.6,0.0,0.0,0.0,,14.4,10.3,348.2,1013.8,38.8,9.8,200.3,17.3,8.0,0.1
2022-12-27,1672074000,28.5,20.8,24.5,20.7,80.6,0.0,0.0,0.0,,13.3,8.5,267.0,1013.7,43.6,9.3,199.8,17.1,8.0,0.13
2022-12-28,1672160400,31.0,21.0,25.4,20.3,76.5,0.0,0.0,0.0,,20.2,9.8,17.2,1013.3,43.3,9.9,242.0,20.7,9.0,0.16
2022-12-29,1672246800,31.3,22.1,26.2,21.4,77.5,0.0,0.0,0.0,,10.1,14.9,276.8,1013.4,39.0,9.7,240.0,20.7,9.0,0.2
2022-12-30,1672333200,30.0,22.8,25.9,22.5,83.2,0.7,100.0,20.83,rain,11.9,9.8,278.2,1013.9,55.1,8.9,163.4,14.2,6.0,0.25
2022-12-31,1672419600,29.0,22.0,25.1,18.7,68.4,0.0,0.0,0.0,,15.8,10.3,1.6,1013.7,42.7,9.7,183.0,15.7,8.0,0.27
2023-01-01,1672506000,29.8,22.5,25.6,19.7,70.7,0.1,100.0,4.17,rain,27.7,13.0,7.6,1012.9,51.6,9.9,134.5,11.6,6.0,0.3
2023-01-02,1672592400,30.5,22.5,25.9,21.9,79.5,0.9,100.0,8.33,rain,10.1,8.5,316.2,1013.4,61.4,10.4,174.0,15.2,8.0,0.34
2023-01-03,1672678800,32.0,23.0,27.1,22.3,76.6,4.1,100.0,25.0,rain,24.1,12.7,19.2,1012.5,55.4,10.6,225.8,19.5,8.0,0.37
2023-01-04,1672765200,30.9,23.5,26.8,20.4,68.9,1.8,100.0,12.5,rain,38.9,16.9,20.4,1011.9,54.7,10.6,135.8,11.7,6.0,0.41
2023-01-05,1672851600,27.2,24.0,25.5,20.0,71.9,0.1,100.0,4.17,rain,50.0,20.4,16.4,1011.4,75.8,10.8,23.3,2.1,1.0,0.44
2023-01-06,1672938000,28.5,22.0,25.0,19.2,70.7,0.6,100.0,4.17,rain,44.6,19.6,9.2,1011.1,83.3,10.6,46.2,3.9,2.0,0.47
2023-01-07,1673024400,27.1,23.5,25.0,18.8,68.9,1.4,100.0,20.83,rain,39.2,17.5,359.2,1010.5,89.4,10.4,107.7,9.2,8.0,0.5
2023-01-08,1673110800,28.3,22.0,25.1,20.4,75.6,0.2,100.0,4.17,rain,23.4,11.1,340.0,1010.9,79.4,10.7,134.8,11.7,6.0,0.54
2023-01-09,1673197200,30.5,24.0,26.0,23.3,86.0,3.3,100.0,16.67,rain,33.1,13.1,62.4,1011.7,75.0,9.7,147.4,13.0,6.0,0.58
2023-01-10,1673283600,28.0,23.9,25.3,23.9,92.1,21.0,100.0,4.17,rain,44.6,18.6,93.5,1011.1,84.8,9.3,114.6,9.8,5.0,0.61
2023-01-11,1673370000,29.0,24.5,26.3,23.2,83.8,1.7,100.0,20.83,rain,39.6,19.3,109.2,1010.7,80.9,10.3,204.5,17.5,7.0,0.64
2023-01-12,1673456400,29.5,24.0,26.4,23.5,84.4,3.2,100.0,20.83,rain,28.1,13.9,134.1,1010.7,48.8,10.6,194.9,17.0,8.0,0.68
2023-01-13,1673542800,31.0,23.5,26.8,23.8,85.1,2.7,100.0,16.67,rain,13.0,13.0,195.5,1010.9,49.8,10.4,192.5,16.7,7.0,0.71
2023-01-14,1673629200,32.0,24.0,27.7,24.1,82.5,1.0,100.0,16.67,rain,15.5,9.4,249.5,1009.2,43.3,10.3,200.4,17.4,9.0,0.74
2023-01-15,1673715600,32.5,23.1,27.4,21.9,75.7,0.0,0.0,0.0,,29.5,9.3,274.9,1008.4,35.9,9.4,263.4,22.8,9.0,0.75
2023-01-16,1673802000,33.0,24.5,27.6,23.0,78.5,0.0,0.0,0.0,,27.0,14.8,126.3,1010.3,45.5,9.5,261.7,22.7,9.0,0.81
2023-01-17,1673888400,31.0,22.5,26.5,22.4,79.7,0.0,0.0,0.0,,23.8,13.1,295.5,1011.6,39.2,9.7,233.2,20.1,9.0,0.84
2023-01-18,1673974800,30.5,22.5,26.1,21.0,74.9,0.0,0.0,0.0,,10.8,10.3,337.8,1012.5,40.4,10.3,241.1,20.8,9.0,0.88
2023-01-19,1674061200,31.5,23.4,26.7,20.5,69.9,0.1,100.0,4.17,rain,16.9,10.3,18.3,1011.8,42.4,10.7,167.0,14.5,9.0,0.91
2023-01-20,1674147600,31.3,23.0,26.7,22.6,78.9,1.6,100.0,12.5,rain,17.6,9.4,314.5,1011.1,42.6,9.9,158.1,13.7,8.0,0.94
2023-01-21,1674234000,32.5,23.5,27.8,22.3,73.4,0.2,100.0,8.33,rain,18.0,9.4,37.5,1010.1,43.6,10.3,206.1,18.0,9.0,0.98
2023-01-22,1674320400,32.0,24.5,27.9,23.3,77.6,0.0,0.0,0.0,,40.7,16.8,97.4,1009.3,51.6,10.4,182.8,15.8,8.0,0.0
2023-01-23,1674406800,32.4,24.5,28.1,23.0,75.7,2.3,100.0,20.83,rain,43.2,15.7,104.6,1008.6,51.1,10.8,218.6,19.0,9.0,0.04
2023-01-24,1674493200,33.1,24.0,27.2,22.5,77.4,1.5,100.0,25.0,rain,41.8,17.0,75.1,1009.4,47.1,10.7,218.5,19.0,9.0,0.08
2023-01-25,1674579600,30.1,23.0,25.6,19.6,70.6,2.0,100.0,4.17,rain,23.0,14.8,50.4,1009.9,66.0,10.6,133.4,11.5,9.0,0.11
2023-01-26,1674666000,30.2,22.5,25.7,19.6,70.6,0.0,0.0,0.0,,22.7,8.5,326.8,1010.1,60.1,10.9,142.9,12.4,7.0,0.15
2023-01-27,1674752400,32.0,23.0,26.7,22.4,78.7,0.0,0.0,0.0,rain,25.9,11.9,237.4,1009.5,53.4,10.1,196.0,17.1,9.0,0.18
2023-01-28,1674838800,30.5,22.9,26.2,19.5,67.4,0.1,100.0,4.17,rain,28.4,14.2,39.9,1009.3,52.9,10.9,204.2,17.7,8.0,0.25
2023-01-29,1674925200,28.7,22.0,24.7,18.0,66.6,0.0,0.0,0.0,,17.6,12.1,10.0,1010.6,60.5,10.7,189.3,16.3,8.0,0.25
2023-01-30,1675011600,28.1,20.5,24.0,18.1,70.5,0.0,0.0,0.0,,20.5,12.0,322.0,1011.9,50.1,10.6,226.0,19.5,8.0,0.28
2023-01-31,1675098000,32.0,20.5,25.7,20.4,74.9,0.0,0.0,0.0,,14.0,11.1,216.6,1010.4,33.0,9.9,258.1,22.4,9.0,0.31
2023-02-01,1675184400,29.5,23.0,26.2,22.6,81.1,0.0,0.0,0.0,,28.4,9.4,259.2,1009.6,67.6,9.5,153.5,13.4,9.0,0.35
2023-02-02,1675270800,30.8,24.0,27.0,23.3,80.9,0.1,100.0,4.17,rain,47.2,17.4,94.4,1009.8,60.4,11.2,232.6,20.1,8.0,0.38
2023-02-03,1675357200,33.0,25.0,28.3,21.9,69.6,0.0,0.0,0.0,,47.2,22.0,101.2,1009.8,45.8,10.9,241.7,20.9,8.0,0.41
2023-02-04,1675443600,33.5,23.0,28.2,21.2,67.9,0.0,0.0,0.0,,49.3,22.0,98.7,1009.2,40.4,10.8,263.7,22.8,9.0,0.45
2023-02-05,1675530000,32.2,23.0,27.3,21.1,71.1,0.0,0.0,0.0,,49.0,17.4,91.6,1009.2,39.9,10.8,255.7,22.1,9.0,0.48
2023-02-06,1675616400,33.0,24.0,27.7,21.5,70.7,0.0,0.0,0.0,,40.0,16.6,116.1,1009.6,37.7,10.8,277.4,23.9,9.0,0.5
2023-02-07,1675702800,31.8,24.5,27.5,22.6,75.7,0.0,0.0,0.0,,36.0,17.5,130.0,1010.1,45.3,10.9,262.5,22.6,9.0,0.55
2023-02-08,1675789200,33.1,23.5,27.8,22.6,74.8,0.0,0.0,0.0,,44.6,15.7,101.8,1009.8,41.8,10.3,221.3,19.1,9.0,0.58
2023-02-09,1675875600,33.1,25.0,28.3,22.0,69.5,0.0,0.0,0.0,,46.1,19.5,108.8,1009.6,43.0,10.6,278.5,24.1,9.0,0.62
2023-02-10,1675962000,33.1,24.5,27.9,20.7,66.6,0.0,0.0,0.0,,38.9,21.3,116.0,1010.2,32.4,10.9,283.6,24.5,10.0,0.65
2023-02-11,1676048400,33.0,23.5,27.6,22.3,74.9,0.0,0.0,0.0,,37.1,17.8,124.5,1010.4,43.9,10.4,281.9,24.3,10.0,0.69
2023-02-12,1676134800,32.1,24.1,27.7,22.8,76.0,0.0,0.0,0.0,,35.6,16.0,126.5,1010.7,51.9,10.5,256.4,22.2,9.0,0.72
2023-02-13,1676221200,32.0,24.6,27.5,23.4,79.2,0.0,0.0,0.0,,22.0,16.0,149.7,1010.8,47.9,10.3,249.0,21.6,10.0,0.75
2023-02-14,1676307600,31.5,23.5,26.9,23.0,80.8,0.0,0.0,0.0,,40.0,16.8,108.1,1010.6,52.8,10.0,189.5,16.6,9.0,0.79
2023-02-15,1676394000,32.5,24.1,27.4,21.8,72.9,0.3,100.0,12.5,rain,46.1,15.6,107.7,1010.9,49.3,10.7,244.4,21.0,10.0,0.82
2023-02-16,1676480400,32.0,22.5,27.0,20.2,68.1,0.0,0.0,0.0,,37.1,11.3,61.8,1011.6,51.3,10.3,253.5,21.9,10.0,0.86
2023-02-17,1676566800,32.5,23.0,27.7,20.5,67.0,0.0,0.0,0.0,,41.4,17.4,97.4,1011.7,50.1,10.4,278.1,23.9,9.0,0.89
2023-02-18,1676653200,31.5,24.5,27.0,23.0,79.7,0.1,100.0,4.17,rain,27.4,12.9,101.1,1011.3,73.6,9.6,190.3,16.5,9.0,0.93
2023-02-19,1676739600,31.6,23.5,26.8,23.0,80.9,10.6,100.0,33.33,rain,24.5,17.8,150.3,1010.9,66.9,10.2,247.7,21.4,9.0,0.96
2023-02-20,1676826000,31.6,23.5,26.5,22.3,79.5,0.1,100.0,4.17,rain,30.6,12.3,251.4,1011.0,57.1,10.2,278.5,24.1,10.0,0.0
2023-02-21,1676912400,32.0,23.0,27.0,21.1,72.5,0.0,0.0,0.0,,31.0,13.2,118.8,1011.8,36.6,10.4,229.2,19.8,10.0,0.03
2023-02-22,1676998800,31.5,22.5,26.7,21.2,74.1,0.0,0.0,0.0,,33.1,13.1,29.5,1011.8,44.9,9.8,199.5,17.1,9.0,0.06
2023-02-23,1677085200,32.0,23.0,26.9,21.5,73.9,0.0,0.0,0.0,,30.2,11.2,251.8,1010.9,39.5,9.7,241.9,20.9,10.0,0.1
2023-02-24,1677171600,32.5,23.0,26.9,21.4,74.4,0.0,0.0,0.0,,34.9,13.3,101.8,1011.1,38.0,9.9,280.5,24.3,10.0,0.13
2023-02-25,1677258000,31.6,22.5,26.3,19.8,69.1,0.0,0.0,0.0,,31.0,10.6,48.3,1013.6,42.4,9.9,295.4,25.4,10.0,0.16
2023-02-26,1677344400,32.1,22.4,26.6,18.4,62.6,0.0,0.0,0.0,,33.5,12.1,33.1,1014.6,32.4,10.7,298.5,25.8,10.0,0.19
2023-02-27,1677430800,32.1,22.0,26.6,19.0,64.5,0.0,0.0,0.0,,32.0,13.1,23.0,1014.6,32.1,10.0,250.9,21.7,9.0,0.25
2023-02-28,1677517200,32.1,23.5,27.5,21.5,71.1,0.1,100.0,4.17,rain,34.9,10.3,60.7,1013.5,56.7,10.0,224.0,19.4,9.0,0.26
2023-03-01,1677603600,33.1,24.5,28.0,22.2,72.7,0.0,0.0,0.0,,40.3,16.1,97.8,1013.6,58.8,9.5,265.3,23.1,9.0,0.29
2023-03-02,1677690000,33.5,23.5,28.0,21.4,69.0,0.1,100.0,4.17,rain,44.6,12.9,79.8,1013.2,34.4,10.4,232.9,20.2,10.0,0.33
2023-03-03,1677776400,31.5,23.0,26.8,19.9,67.1,0.0,0.0,0.0,,32.0,13.1,101.6,1014.7,35.6,9.5,233.3,20.3,8.0,0.36
2023-03-04,1677862800,31.0,22.0,26.2,19.4,68.1,0.0,0.0,0.0,,39.2,12.1,92.8,1015.5,45.0,9.9,207.5,17.9,9.0,0.39
2023-03-05,1677949200,31.5,22.0,26.3,17.8,62.9,0.0,0.0,0.0,,34.2,15.7,90.4,1014.9,26.2,10.2,257.0,22.2,10.0,0.42
2023-03-06,1678035600,30.5,21.5,25.5,19.4,70.3,0.0,0.0,0.0,,34.6,16.9,160.8,1014.0,43.6,9.3,290.4,25.0,10.0,0.46
2023-03-07,1678122000,32.5,20.5,26.3,19.3,67.8,0.0,0.0,0.0,,38.2,15.6,95.3,1013.8,27.1,10.0,299.8,26.0,10.0,0.5
2023-03-08,1678208400,32.0,22.0,26.6,19.8,68.5,0.0,0.0,0.0,,41.0,16.6,114.1,1013.5,29.5,10.2,306.5,26.5,10.0,0.52
2023-03-09,1678294800,32.0,22.5,26.5,19.0,65.9,0.0,0.0,0.0,,42.8,16.6,106.8,1012.6,27.2,10.7,309.6,26.8,10.0,0.56
2023-03-10,1678381200,31.5,22.0,26.1,20.3,72.1,0.0,0.0,0.0,,42.1,15.7,114.4,1011.9,35.8,10.3,310.8,26.8,10.0,0.59
