Address,Datetime,DatetimeEpoch,Tempmax,Tempmin,Temp,Dew,Humidity,Precip,Precipprob,Precipcover,Preciptype,Windgust,Windspeed,Winddir,Pressure,Cloudcover,Visibility,Solarradiation,Solarenergy,Uvindex,Moonphase
Hồ Chí Minh,2022-12-29,1672246800,32.4,23.9,27.6,22.0,73.7,0.0,0.0,0.0,,15.1,23.8,260.6,1013.2,42.5,9.2,246.6,21.3,9.0,0.2
Hồ Chí Minh,2022-12-30,1672333200,31.0,24.6,27.2,23.0,79.1,0.2,100.0,8.33,rain,14.4,13.3,39.6,1013.8,63.8,9.0,99.9,8.6,5.0,0.25
Hồ Chí Minh,2022-12-31,1672419600,30.0,23.0,25.9,18.2,63.2,0.0,0.0,0.0,,22.3,14.0,13.4,1013.6,60.7,10.2,192.9,16.4,8.0,0.27
Hồ Chí Minh,2023-01-01,1672506000,31.0,23.0,26.5,19.7,67.3,0.2,100.0,8.33,rain,27.7,14.8,12.4,1012.8,60.5,9.5,156.7,13.6,7.0,0.3
Hồ Chí Minh,2023-01-02,1672592400,32.0,23.0,26.7,22.7,79.6,0.9,100.0,8.33,rain,15.1,10.1,305.4,1013.2,71.1,10.0,186.4,16.1,8.0,0.34
Hồ Chí Minh,2023-01-03,1672678800,33.0,24.0,28.1,22.3,73.4,1.6,100.0,16.67,rain,25.2,15.7,46.2,1012.4,64.1,9.7,220.0,19.1,8.0,0.37
Hồ Chí Minh,2023-01-04,1672765200,32.7,24.0,27.6,19.9,64.2,0.3,100.0,8.33,rain,38.2,22.3,30.2,1011.7,61.3,10.3,115.0,10.1,6.0,0.41
Hồ Chí Minh,2023-01-05,1672851600,28.0,24.0,25.8,20.5,72.4,1.1,100.0,25.0,rain,52.6,24.1,23.4,1011.3,72.3,10.3,20.3,1.8,1.0,0.44
Hồ Chí Minh,2023-01-06,1672938000,30.0,22.0,25.7,19.6,70.4,0.6,100.0,4.17,rain,49.7,24.1,18.4,1010.9,79.5,10.1,90.4,7.9,5.0,0.47
Hồ Chí Minh,2023-01-07,1673024400,29.0,24.0,25.9,19.0,66.1,0.5,100.0,12.5,rain,36.0,18.4,10.1,1010.3,89.0,10.3,120.2,10.4,5.0,0.5
Hồ Chí Minh,2023-01-08,1673110800,29.0,23.0,25.9,20.7,73.3,0.1,100.0,4.17,rain,15.8,11.2,325.6,1010.7,71.5,10.3,74.9,6.5,4.0,0.54
Hồ Chí Minh,2023-01-09,1673197200,31.0,24.9,26.7,24.0,85.7,6.2,100.0,33.33,rain,34.9,18.4,86.5,1011.6,65.3,9.0,156.2,13.5,7.0,0.58
Hồ Chí Minh,2023-01-10,1673283600,29.0,24.0,26.3,23.9,87.5,21.0,100.0,4.17,rain,44.6,22.3,112.4,1011.2,79.8,9.6,199.4,17.3,7.0,0.61
Hồ Chí Minh,2023-01-11,1673370000,30.0,25.0,27.2,23.2,79.4,1.3,100.0,20.83,rain,36.7,18.4,128.7,1010.7,85.9,9.8,195.4,16.9,8.0,0.64
Hồ Chí Minh,2023-01-12,1673456400,31.0,25.0,27.5,23.4,79.1,0.0,0.0,0.0,,32.8,16.6,147.7,1010.7,54.1,10.3,201.6,17.4,7.0,0.68
Hồ Chí Minh,2023-01-13,1673542800,32.0,24.0,27.7,24.1,81.9,2.6,100.0,25.0,rain,22.0,13.0,188.1,1010.8,54.5,10.2,187.4,16.3,7.0,0.71
Hồ Chí Minh,2023-01-14,1673629200,33.0,25.0,28.6,24.3,79.1,2.1,100.0,33.33,rain,18.4,13.0,248.2,1009.0,45.7,9.9,201.8,17.4,8.0,0.74
Hồ Chí Minh,2023-01-15,1673715600,33.0,24.9,28.6,22.5,73.2,0.1,100.0,4.17,rain,29.5,14.8,292.6,1008.3,43.8,9.6,261.2,22.5,9.0,0.75
Hồ Chí Minh,2023-01-16,1673802000,34.0,25.0,28.5,23.1,75.4,0.1,100.0,4.17,rain,23.8,15.4,141.4,1010.3,47.8,9.8,260.7,22.6,9.0,0.81
Hồ Chí Minh,2023-01-17,1673888400,32.0,23.0,27.4,22.4,76.0,0.0,0.0,0.0,,20.5,18.4,267.4,1011.5,37.0,9.3,260.9,22.4,9.0,0.84
Hồ Chí Minh,2023-01-18,1673974800,32.0,23.0,27.1,20.3,67.9,0.0,0.0,0.0,,13.7,18.4,345.4,1012.3,45.6,10.0,233.6,20.1,8.0,0.88
Hồ Chí Minh,2023-01-19,1674061200,33.0,23.9,27.6,20.0,64.8,0.0,0.0,0.0,,16.2,13.2,53.9,1011.8,35.3,10.3,198.2,17.0,8.0,0.91
Hồ Chí Minh,2023-01-20,1674147600,33.0,23.0,27.7,22.2,73.0,0.0,0.0,0.0,,16.6,13.0,315.3,1011.0,42.9,10.1,183.6,15.8,8.0,0.94
Hồ Chí Minh,2023-01-21,1674234000,34.0,23.9,28.8,21.8,67.8,0.3,100.0,4.17,rain,20.9,13.0,341.5,1010.0,40.5,10.2,211.5,18.1,9.0,0.98
Hồ Chí Minh,2023-01-22,1674320400,33.0,25.0,28.8,23.4,74.0,0.2,100.0,4.17,rain,20.2,20.5,111.7,1009.2,56.9,9.9,175.9,15.3,7.0,0.0
Hồ Chí Minh,2023-01-23,1674406800,34.0,25.0,29.2,23.1,71.7,0.7,100.0,8.33,rain,31.3,18.4,130.1,1008.6,54.1,10.1,197.3,17.1,9.0,0.04
Hồ Chí Minh,2023-01-24,1674493200,35.0,24.2,28.0,22.1,73.1,8.7,100.0,20.83,rain,36.0,26.8,72.3,1009.5,49.1,10.0,235.3,20.4,9.0,0.08
Hồ Chí Minh,2023-01-25,1674579600,32.0,23.0,26.6,19.1,65.3,2.0,100.0,4.17,rain,22.0,14.8,77.3,1009.8,49.4,9.9,93.4,8.1,6.0,0.11
Hồ Chí Minh,2023-01-26,1674666000,32.0,23.0,27.0,18.7,62.2,0.0,0.0,0.0,,21.6,11.2,306.3,1010.0,47.0,10.3,164.3,14.2,6.0,0.15
Hồ Chí Minh,2023-01-27,1674752400,33.0,23.9,27.5,22.6,76.4,0.4,100.0,8.33,rain,31.0,13.4,216.5,1009.5,52.1,9.8,191.5,16.5,9.0,0.18
Hồ Chí Minh,2023-01-28,1674838800,32.0,23.0,27.1,18.3,59.4,0.1,100.0,4.17,rain,29.5,20.5,58.4,1009.2,52.6,10.3,202.1,17.5,8.0,0.25
Hồ Chí Minh,2023-01-29,1674925200,30.0,23.0,25.7,17.0,59.2,0.0,0.0,0.0,,22.3,15.3,26.4,1010.5,59.8,10.3,183.4,15.7,8.0,0.25
Hồ Chí Minh,2023-01-30,1675011600,30.0,21.0,25.1,18.0,65.5,0.0,0.0,0.0,,17.3,14.8,294.7,1011.6,55.2,10.3,225.8,19.5,8.0,0.28
Hồ Chí Minh,2023-01-31,1675098000,33.0,21.0,27.0,21.0,71.9,0.0,0.0,0.0,,20.5,16.6,204.3,1010.2,49.1,10.0,252.5,21.8,9.0,0.31
Hồ Chí Minh,2023-02-01,1675184400,31.0,24.0,27.3,22.5,76.0,0.0,0.0,0.0,,22.0,13.0,257.8,1009.5,68.7,9.2,184.7,15.9,9.0,0.35
Hồ Chí Minh,2023-02-02,1675270800,31.8,25.0,27.8,23.6,78.9,0.1,100.0,4.17,rain,41.4,16.6,108.2,1009.8,54.2,10.5,147.9,12.9,8.0,0.38
Hồ Chí Minh,2023-02-03,1675357200,34.0,25.0,29.4,21.9,65.7,0.0,0.0,0.0,,41.8,20.5,118.2,1009.6,46.4,10.3,176.4,15.3,7.0,0.41
Hồ Chí Minh,2023-02-04,1675443600,35.0,24.0,29.1,21.0,63.9,0.0,0.0,0.0,,46.1,22.3,115.8,1009.0,54.8,10.1,259.3,22.5,9.0,0.45
Hồ Chí Minh,2023-02-05,1675530000,34.0,24.0,28.4,21.0,66.6,0.0,0.0,0.0,,34.2,14.8,115.9,1009.0,41.9,10.3,249.9,21.7,9.0,0.48
Hồ Chí Minh,2023-02-06,1675616400,34.0,24.9,28.9,21.4,65.2,0.0,0.0,0.0,,31.7,18.4,132.2,1009.5,40.4,10.3,265.3,22.9,9.0,0.5
Hồ Chí Minh,2023-02-07,1675702800,33.7,25.9,28.6,22.5,70.6,0.0,0.0,0.0,,38.9,18.4,142.7,1009.8,45.3,10.3,233.1,20.0,9.0,0.55
Hồ Chí Minh,2023-02-08,1675789200,35.0,25.0,28.9,22.5,70.0,0.0,0.0,0.0,,43.6,18.4,114.7,1009.6,45.9,9.7,220.0,18.9,9.0,0.58
Hồ Chí Minh,2023-02-09,1675875600,35.0,26.0,29.5,21.4,63.1,0.0,0.0,0.0,,43.2,22.3,122.5,1009.5,46.3,10.3,244.6,21.2,9.0,0.62
Hồ Chí Minh,2023-02-10,1675962000,35.0,25.9,29.2,20.1,60.3,0.0,0.0,0.0,,41.8,24.1,126.9,1010.0,32.8,10.3,283.9,24.6,10.0,0.65
Hồ Chí Minh,2023-02-11,1676048400,34.0,25.0,28.8,22.3,69.9,0.0,0.0,0.0,,37.4,22.3,126.8,1010.3,37.4,10.3,280.8,24.2,10.0,0.69
Hồ Chí Minh,2023-02-12,1676134800,34.0,24.9,28.9,22.7,70.5,0.0,0.0,0.0,,36.0,20.5,148.7,1010.6,42.3,10.2,207.3,17.9,9.0,0.72
Hồ Chí Minh,2023-02-13,1676221200,33.0,25.9,28.5,23.6,75.6,0.0,0.0,0.0,,32.4,22.3,165.9,1010.7,48.3,10.3,221.7,19.1,8.0,0.75
Hồ Chí Minh,2023-02-14,1676307600,33.0,24.9,27.9,23.5,78.2,2.1,100.0,8.33,rain,28.8,20.5,141.1,1010.6,57.4,9.7,228.2,19.6,9.0,0.79
Hồ Chí Minh,2023-02-15,1676394000,34.0,25.0,28.6,21.7,68.2,0.0,0.0,0.0,rain,32.4,18.4,127.1,1010.8,52.1,10.3,230.9,19.9,9.0,0.82
Hồ Chí Minh,2023-02-16,1676480400,33.0,23.0,27.8,19.8,64.4,0.0,0.0,0.0,,22.7,14.8,93.2,1011.5,43.0,9.9,267.3,23.2,9.0,0.86
Hồ Chí Minh,2023-02-17,1676566800,34.0,23.0,28.4,20.4,64.2,0.0,0.0,0.0,,24.8,16.6,130.3,1011.5,41.9,10.0,273.3,23.5,10.0,0.89
Hồ Chí Minh,2023-02-18,1676653200,33.0,25.0,27.7,23.3,78.4,0.1,100.0,4.17,rain,21.6,18.4,157.0,1011.3,65.1,8.7,181.2,15.6,7.0,0.93
Hồ Chí Minh,2023-02-19,1676739600,34.0,24.9,27.9,23.1,76.9,1.4,100.0,20.83,rain,21.2,22.3,167.0,1010.7,63.2,10.0,195.4,16.8,9.0,0.96
Hồ Chí Minh,2023-02-20,1676826000,33.0,24.0,27.6,22.2,75.1,0.0,0.0,0.0,,28.8,20.5,233.0,1010.9,51.7,9.9,247.8,21.5,9.0,0.0
Hồ Chí Minh,2023-02-21,1676912400,33.7,23.0,27.7,21.1,69.9,0.0,0.0,0.0,,26.6,20.5,205.8,1011.6,36.3,10.0,245.2,21.0,9.0,0.03
Hồ Chí Minh,2023-02-22,1676998800,33.0,23.0,27.5,21.2,70.9,0.0,0.0,0.0,,24.5,16.6,199.4,1011.7,43.6,9.1,279.3,24.1,10.0,0.06
Hồ Chí Minh,2023-02-23,1677085200,33.0,23.9,27.9,21.4,69.6,0.0,0.0,0.0,,24.8,16.0,202.5,1010.8,44.3,9.0,288.0,25.0,10.0,0.1
Hồ Chí Minh,2023-02-24,1677171600,34.0,23.9,27.5,21.4,72.0,0.0,0.0,0.0,,33.8,19.6,129.9,1010.9,42.6,9.5,292.7,25.3,10.0,0.13
Hồ Chí Minh,2023-02-25,1677258000,33.0,23.0,27.2,19.6,65.5,0.0,0.0,0.0,,27.4,14.8,8.9,1013.4,43.6,9.4,296.3,25.7,10.0,0.16
Hồ Chí Minh,2023-02-26,1677344400,34.0,22.0,27.7,17.2,54.7,0.0,0.0,0.0,,33.5,16.6,30.4,1014.6,28.4,9.9,297.8,25.8,10.0,0.19
Hồ Chí Minh,2023-02-27,1677430800,34.0,22.0,27.7,18.3,58.1,0.0,0.0,0.0,,22.3,18.4,29.1,1014.4,33.6,9.1,247.8,21.5,9.0,0.25
Hồ Chí Minh,2023-02-28,1677517200,34.0,24.0,28.5,21.0,65.5,0.1,100.0,4.17,rain,29.5,14.8,67.2,1013.4,56.6,9.7,235.7,20.4,10.0,0.26
Hồ Chí Minh,2023-03-01,1677603600,35.0,25.0,28.9,22.4,70.2,0.0,0.0,0.0,,24.8,24.1,166.2,1013.5,49.0,9.1,264.1,22.9,10.0,0.29
Hồ Chí Minh,2023-03-02,1677690000,35.0,24.0,29.1,21.3,64.8,0.0,0.0,0.0,,25.6,16.6,98.5,1013.2,35.0,10.0,212.3,18.3,9.0,0.33
Hồ Chí Minh,2023-03-03,1677776400,33.0,23.0,27.8,19.8,63.0,0.0,0.0,0.0,,25.2,18.4,288.9,1014.5,33.5,9.1,255.6,22.1,9.0,0.36
Hồ Chí Minh,2023-03-04,1677862800,32.0,22.0,26.9,19.3,64.9,0.0,0.0,0.0,,25.2,14.8,155.1,1015.4,43.0,9.2,204.1,17.8,8.0,0.39
Hồ Chí Minh,2023-03-05,1677949200,33.0,22.0,27.1,17.5,58.7,0.0,0.0,0.0,,26.6,16.6,126.1,1014.7,27.1,9.8,274.9,23.6,10.0,0.42
Hồ Chí Minh,2023-03-06,1678035600,32.0,22.0,26.6,18.7,63.0,0.0,0.0,0.0,,37.8,24.1,189.4,1013.7,36.7,9.1,235.8,20.5,8.0,0.46
Hồ Chí Minh,2023-03-07,1678122000,34.0,21.0,27.2,18.8,63.0,0.0,0.0,0.0,,36.7,18.4,122.4,1013.7,29.5,9.6,304.0,26.2,10.0,0.5
Hồ Chí Minh,2023-03-08,1678208400,33.0,22.0,27.2,19.5,65.4,0.0,0.0,0.0,,38.2,21.2,148.3,1013.5,29.5,9.9,306.9,26.6,10.0,0.52
Hồ Chí Minh,2023-03-09,1678294800,33.0,23.0,27.2,19.2,64.4,0.0,0.0,0.0,,34.9,18.4,133.8,1012.5,28.4,10.0,310.6,26.8,10.0,0.56
Hồ Chí Minh,2023-03-10,1678381200,33.0,22.0,26.8,20.3,70.5,0.0,0.0,0.0,,39.6,18.4,156.2,1011.9,26.2,9.5,313.0,26.9,10.0,0.59
Hồ Chí Minh,2023-03-11,1678467600,33.0,23.0,27.3,20.8,69.7,0.0,0.0,0.0,,39.2,18.4,135.6,1012.1,32.9,9.2,310.0,26.8,10.0,0.63
Hồ Chí Minh,2023-03-12,1678554000,33.0,24.0,27.5,20.8,69.0,0.0,0.0,0.0,,32.8,16.6,145.1,1012.3,47.4,9.7,308.2,26.6,10.0,0.66
Hồ Chí Minh,2023-03-13,1678640400,33.0,23.0,27.7,19.7,64.4,0.0,0.0,0.0,,29.2,18.4,116.4,1011.9,40.3,9.6,309.4,26.6,10.0,0.7
Hồ Chí Minh,2023-03-14,1678726800,34.0,22.9,27.8,18.9,62.8,0.0,0.0,0.0,,43.6,18.4,138.1,1010.5,28.9,9.3,310.5,26.6,10.0,0.74
Hồ Chí Minh,2023-03-15,1678813200,35.6,23.0,27.8,19.7,65.1,0.0,0.0,0.0,,45.4,21.6,137.2,1011.0,19.4,12.8,309.7,26.7,10.0,0.75
Hồ Chí Minh,2023-03-16,1678899600,35.0,23.7,28.6,19.6,60.9,0.0,0.0,0.0,,44.3,22.2,120.9,1012.0,41.1,12.0,309.6,26.9,10.0,0.81
Hồ Chí Minh,2023-03-17,1678986000,35.0,24.0,28.4,21.1,66.9,0.0,0.0,0.0,,40.7,20.5,133.8,1011.6,28.3,9.9,300.1,26.0,10.0,0.84
Hồ Chí Minh,2023-03-18,1679072400,34.0,25.0,28.6,21.6,67.5,0.0,0.0,0.0,,41.4,20.5,144.1,1010.6,37.9,10.2,290.0,25.1,10.0,0.88
Hồ Chí Minh,2023-03-19,1679158800,35.8,25.9,29.5,21.7,65.0,0.0,0.0,0.0,,39.2,20.5,144.4,1009.8,27.7,10.3,308.8,26.9,10.0,0.91
Hồ Chí Minh,2023-03-20,1679245200,34.0,26.0,29.2,22.9,70.6,0.0,0.0,0.0,,38.2,20.5,155.7,1009.6,42.4,10.1,306.2,26.5,10.0,0.95
Hồ Chí Minh,2023-03-21,1679331600,35.0,25.9,29.0,23.8,75.3,0.0,0.0,0.0,,28.8,20.5,150.0,1009.3,37.0,10.3,309.0,26.8,10.0,0.98
Hồ Chí Minh,2023-03-22,1679418000,35.0,25.9,29.0,23.8,75.4,0.0,0.0,0.0,,26.6,18.4,158.2,1008.2,50.7,9.9,311.7,27.1,10.0,0.0
Hồ Chí Minh,2023-03-23,1679504400,33.0,26.0,29.3,24.0,74.6,0.0,0.0,0.0,,23.0,14.8,173.3,1008.6,52.2,10.3,310.4,26.9,10.0,0.05
Hồ Chí Minh,2023-03-24,1679590800,35.0,26.0,29.4,24.4,76.0,0.0,0.0,0.0,,31.3,22.3,178.6,1009.1,47.8,10.2,311.3,27.0,10.0,0.08
Hồ Chí Minh,2023-03-25,1679677200,33.0,26.0,28.8,23.9,76.2,0.0,0.0,0.0,,27.7,18.4,159.6,1010.0,43.0,10.3,263.4,22.7,10.0,0.11
Hồ Chí Minh,2023-03-26,1679763600,36.0,25.0,29.5,23.6,73.0,0.0,0.0,0.0,,27.7,18.6,156.6,1009.0,38.8,9.7,313.8,27.1,10.0,0.14
Hồ Chí Minh,2023-03-27,1679850000,34.0,26.9,29.5,24.4,75.5,0.0,0.0,0.0,,34.2,18.4,154.4,1009.5,49.1,10.3,295.4,25.5,10.0,0.18
Hồ Chí Minh,2023-03-28,1679936400,36.0,26.9,30.3,24.5,72.9,0.1,100.0,4.17,rain,43.2,24.1,143.5,1010.2,40.3,10.2,276.1,23.9,10.0,0.21
Hồ Chí Minh,2023-03-29,1680022800,36.0,26.0,30.1,22.1,64.8,0.2,100.0,4.17,rain,39.6,16.6,137.6,1010.5,45.7,10.3,301.5,26.0,10.0,0.25
Hồ Chí Minh,2023-03-30,1680109200,34.0,26.9,29.5,23.8,72.5,0.0,0.0,0.0,,31.0,24.1,157.7,1009.4,46.9,10.2,246.3,21.3,10.0,0.27
Hồ Chí Minh,2023-03-31,1680195600,33.0,26.9,29.2,24.2,75.5,1.2,100.0,12.5,rain,29.5,18.4,162.4,1009.8,58.8,10.3,189.1,16.4,6.0,0.31
Hồ Chí Minh,2023-04-01,1680282000,34.0,26.9,29.1,24.6,77.4,0.0,0.0,0.0,,31.7,18.4,151.0,1009.5,49.2,10.1,298.0,25.8,10.0,0.34
Hồ Chí Minh,2023-04-02,1680368400,36.0,25.0,29.7,23.8,73.2,0.0,0.0,0.0,,30.2,17.7,156.9,1008.8,50.0,10.1,314.5,27.3,10.0,0.37
Hồ Chí Minh,2023-04-03,1680454800,34.0,26.0,29.2,24.6,77.7,2.0,100.0,25.0,rain,38.9,18.4,170.7,1008.7,67.3,9.7,212.2,18.5,10.0,0.4
Hồ Chí Minh,2023-04-04,1680541200,36.0,26.0,30.1,24.9,75.5,1.1,100.0,16.67,rain,28.1,22.3,173.5,1008.0,51.1,9.1,256.8,22.2,10.0,0.44
Hồ Chí Minh,2023-04-05,1680627600,34.8,27.0,30.2,24.9,75.1,1.0,100.0,4.17,rain,27.0,18.4,180.5,1008.7,52.6,10.2,207.7,18.0,7.0,0.47
Hồ Chí Minh,2023-04-06,1680714000,35.0,26.0,30.2,24.9,75.1,0.0,0.0,0.0,,30.2,19.9,164.9,1009.0,54.3,10.0,314.9,27.3,10.0,0.5
Hồ Chí Minh,2023-04-07,1680800400,35.0,27.9,30.4,24.8,72.9,0.0,0.0,0.0,,32.4,20.3,166.0,1010.5,54.2,10.2,267.3,23.1,9.0,0.54
Hồ Chí Minh,2023-04-08,1680886800,36.7,27.0,31.0,23.8,68.6,0.0,0.0,0.0,,38.5,16.6,148.1,1011.9,36.3,10.3,321.1,27.8,10.0,0.57
Hồ Chí Minh,2023-04-09,1680973200,36.0,27.9,30.7,24.7,72.3,0.3,100.0,8.33,rain,32.8,22.3,161.1,1011.6,40.0,9.9,266.6,22.9,9.0,0.61
Hồ Chí Minh,2023-04-10,1681059600,34.0,26.0,30.0,25.3,76.8,1.1,100.0,20.83,rain,37.4,18.4,155.8,1010.4,51.9,9.4,313.3,27.2,10.0,0.64
Hồ Chí Minh,2023-04-11,1681146000,34.0,27.9,30.1,25.2,75.8,0.7,100.0,8.33,rain,33.1,16.0,155.2,1009.8,72.9,9.7,156.8,13.5,8.0,0.68
Hồ Chí Minh,2023-04-12,1681232400,35.0,27.9,30.1,25.9,79.2,0.7,100.0,16.67,rain,27.4,16.6,170.2,1008.8,58.8,9.3,217.7,18.8,7.0,0.72
Hồ Chí Minh,2023-04-13,1681318800,35.0,28.0,30.8,26.1,77.7,0.9,100.0,8.33,rain,27.7,14.8,173.4,1008.8,51.6,9.5,207.5,17.9,8.0,0.75
Hồ Chí Minh,2023-04-14,1681405200,35.0,28.9,31.0,26.9,79.9,0.7,100.0,8.33,rain,28.4,16.6,176.3,1008.3,62.9,9.1,214.0,18.5,9.0,0.79
Hồ Chí Minh,2023-04-15,1681491600,35.0,23.0,30.2,26.8,83.3,29.2,100.0,16.67,rain,51.8,22.3,192.3,1007.6,67.1,8.0,192.8,16.7,7.0,0.82
Hồ Chí Minh,2023-04-16,1681578000,34.0,25.0,28.7,25.7,84.9,19.0,100.0,4.17,rain,21.2,16.6,138.3,1007.8,53.8,8.4,183.3,15.9,9.0,0.86
Hồ Chí Minh,2023-04-17,1681664400,34.0,27.0,30.1,26.5,82.1,1.3,100.0,20.83,rain,27.0,18.4,154.5,1009.3,48.9,9.9,254.5,22.1,10.0,0.89
Hồ Chí Minh,2023-04-18,1681750800,34.0,27.9,30.2,25.5,77.0,0.3,100.0,8.33,rain,21.6,20.5,159.0,1009.7,48.5,10.2,289.3,24.8,9.0,0.93
Hồ Chí Minh,2023-04-19,1681837200,34.0,27.9,30.3,26.2,79.8,0.7,100.0,16.67,rain,23.8,18.4,179.5,1007.2,53.2,9.6,205.5,17.7,9.0,0.97
Hồ Chí Minh,2023-04-20,1681923600,36.0,28.0,30.9,26.5,79.4,0.2,100.0,8.33,rain,24.5,16.6,213.8,1005.5,55.0,9.0,216.2,18.7,9.0,0.0
Hồ Chí Minh,2023-04-21,1682010000,36.0,28.0,31.1,27.5,82.3,0.1,100.0,4.17,rain,25.9,19.6,198.8,1005.8,58.1,9.1,279.0,24.2,10.0,0.03
Hồ Chí Minh,2023-04-22,1682096400,36.0,28.9,31.5,27.1,78.8,0.4,100.0,16.67,rain,27.0,20.5,189.4,1006.7,54.6,9.7,254.5,22.1,8.0,0.07
Hồ Chí Minh,2023-04-23,1682182800,36.0,28.0,31.2,25.5,74.1,0.0,0.0,0.0,,27.0,17.7,160.2,1008.5,40.1,10.2,319.6,27.7,10.0,0.1
Hồ Chí Minh,2023-04-24,1682269200,37.0,27.0,31.1,25.5,74.3,0.0,0.0,0.0,,35.3,19.3,133.3,1009.4,44.0,9.8,306.6,26.5,10.0,0.13
Hồ Chí Minh,2023-04-25,1682355600,37.0,28.0,31.3,24.7,70.2,0.0,0.0,0.0,,38.9,18.4,137.1,1007.9,46.5,10.1,290.5,25.0,10.0,0.16
Hồ Chí Minh,2023-04-26,1682442000,35.0,28.0,30.9,24.7,70.7,0.0,0.0,0.0,,38.2,18.4,139.0,1008.2,51.1,10.1,245.3,21.1,10.0,0.19
Hồ Chí Minh,2023-04-27,1682528400,35.9,28.0,31.3,24.6,69.1,0.1,100.0,4.17,rain,39.2,20.9,132.4,1008.5,43.9,9.9,229.3,19.8,9.0,0.23
Hồ Chí Minh,2023-04-28,1682614800,36.0,28.0,31.2,24.7,69.9,0.1,100.0,4.17,rain,38.9,22.3,128.7,1008.5,50.6,9.7,194.5,16.8,9.0,0.25
Hồ Chí Minh,2023-04-29,1682701200,35.0,28.9,31.1,25.2,72.1,0.0,0.0,0.0,,35.3,18.4,144.0,1008.0,53.2,10.2,221.8,19.0,10.0,0.29
Hồ Chí Minh,2023-04-30,1682787600,36.0,27.0,30.8,25.6,75.0,3.2,100.0,4.17,rain,38.5,17.7,113.6,1008.0,49.0,10.3,177.8,15.5,9.0,0.32
Hồ Chí Minh,2023-05-01,1682874000,36.0,26.0,30.9,24.3,70.1,0.0,0.0,0.0,,40.3,20.5,122.7,1008.1,33.1,10.3,264.6,22.8,10.0,0.35
Hồ Chí Minh,2023-05-02,1682960400,36.8,28.0,31.9,23.6,63.0,0.0,0.0,0.0,,43.2,22.3,127.5,1008.6,47.9,10.3,243.0,21.1,10.0,0.39
Hồ Chí Minh,2023-05-03,1683046800,36.8,28.9,32.0,24.0,64.2,0.1,100.0,4.17,rain,42.1,20.5,137.8,1009.3,45.4,10.3,278.2,24.0,10.0,0.42
Hồ Chí Minh,2023-05-04,1683133200,35.9,28.9,31.5,25.0,70.2,0.0,0.0,0.0,rain,33.1,22.3,159.1,1007.8,47.5,10.3,242.1,20.8,9.0,0.45
Hồ Chí Minh,2023-05-05,1683219600,35.0,28.0,31.4,26.2,75.2,0.1,100.0,4.17,rain,24.8,16.6,197.6,1005.7,52.8,10.3,284.9,24.7,10.0,0.48
Hồ Chí Minh,2023-05-06,1683306000,38.0,28.9,32.4,26.1,72.2,0.2,100.0,8.33,rain,33.1,20.5,222.5,1004.4,41.8,10.3,218.8,18.7,9.0,0.5
Hồ Chí Minh,2023-05-07,1683392400,36.0,29.0,31.6,27.2,78.5,0.0,0.0,0.0,,28.8,18.4,222.5,1005.0,53.5,10.3,226.1,19.3,10.0,0.55
Hồ Chí Minh,2023-05-08,1683478800,35.0,25.0,29.5,26.3,84.2,33.7,100.0,4.17,rain,42.5,20.5,225.3,1006.6,61.1,10.0,239.3,20.8,10.0,0.59
Hồ Chí Minh,2023-05-09,1683565200,33.0,26.0,27.8,25.9,89.9,1.6,100.0,4.17,rain,18.0,20.6,197.2,1007.7,53.2,8.3,212.1,18.2,9.0,0.62
Hồ Chí Minh,2023-05-10,1683651600,35.7,26.0,30.0,26.1,81.4,1.8,100.0,20.83,rain,22.0,18.4,152.9,1008.2,57.7,9.1,216.3,18.6,8.0,0.66
Hồ Chí Minh,2023-05-11,1683738000,33.0,28.0,30.3,26.8,82.2,1.4,100.0,29.17,rain,21.6,16.6,142.7,1009.8,66.5,10.1,211.1,18.5,9.0,0.7
Hồ Chí Minh,2023-05-12,1683824400,34.0,27.0,29.7,26.4,83.2,1.7,100.0,16.67,rain,22.7,27.7,159.6,1010.1,53.9,10.0,220.9,19.1,8.0,0.75
Hồ Chí Minh,2023-05-13,1683910800,35.0,27.0,30.3,26.7,82.1,0.1,100.0,4.17,rain,25.6,16.6,149.2,1010.1,46.5,9.5,248.9,21.6,9.0,0.77
Hồ Chí Minh,2023-05-14,1683997200,35.8,28.0,31.2,25.9,74.9,0.7,100.0,4.17,rain,25.9,22.3,174.9,1010.2,61.6,10.3,275.7,23.9,8.0,0.8
Hồ Chí Minh,2023-05-15,1684083600,36.0,27.0,30.2,25.6,78.3,24.6,100.0,4.17,rain,20.2,22.3,199.3,1010.3,51.7,9.4,215.5,18.7,9.0,0.84
Hồ Chí Minh,2023-05-16,1684170000,33.0,25.1,29.3,26.6,86.2,42.5,100.0,4.17,rain,72.4,37.9,214.0,1010.5,53.0,8.7,196.1,17.0,9.0,0.88
Hồ Chí Minh,2023-05-17,1684256400,35.0,27.0,29.8,26.9,85.5,0.2,100.0,4.17,rain,23.4,18.4,231.8,1010.3,54.7,9.4,239.5,20.7,10.0,0.91
Hồ Chí Minh,2023-05-18,1684342800,35.9,26.0,30.6,26.1,78.8,0.3,100.0,4.17,rain,27.0,19.6,258.5,1009.3,55.8,9.7,208.1,17.9,10.0,0.95
